,variant_and_allele,p_value,trait,gene,location,maf
1389,rs2048656-<b>A</b>,1e-07,schizophrenia,TNKS,8:9787149,0.3828237112264047
1491,rs7779018-<b>A</b>,1e-07,schizophrenia,CADPS2,7:122310911,0.6210191854268273
1491,rs7779018-<b>A</b>,1e-07,schizophrenia,FEZF1,7:122310911,0.6210191854268273
1733,rs1033023-<b>A</b>,2e-07,schizophrenia,UNKNOWN,1:239045834,0.3572815533980582
2384,rs11687077-<b>A</b>,2e-07,schizophrenia,LINC01173,2:234803226,0.2656624622120296
1737,rs1042992-<b>T</b>,2e-07,schizophrenia,BNIP3L,8:26411675,0.17090478814795604
1794,rs138880-<b>C</b>,2e-07,schizophrenia,BRD1,22:49824963,0.30613063713689614
2289,rs1506297-<b>T</b>,2e-07,schizophrenia,RBMS3,3:30030816,0.7259191387011797
1804,rs4765905-<b>?</b>,2e-07,schizophrenia,CACNA1C,12:2240418,-1.0
1898,rs7004633-<b>A</b>,2e-07,schizophrenia,UNKNOWN,8:88748082,0.7902116338710063
1784,rs1344706-<b>T</b>,2e-07,schizophrenia,ZNF804A,2:184913701,-1.0
2265,rs4626214-<b>G</b>,2e-07,schizophrenia,LINC02267,4:96805918,0.6923172861062609
1893,rs4624519-<b>?</b>,2e-07,schizophrenia,LINC02033,3:36821489,-1.0
1769,rs2391672-<b>A</b>,2e-07,schizophrenia,LINC01761,1:95456141,0.26707252514557966
2414,rs58625333-<b>A</b>,2e-07,schizophrenia,ZZEF1,17:4112703,0.7800783245360122
1776,rs2565065-<b>A</b>,2e-07,schizophrenia,CHRNA2,8:27470504,0.2768803148306134
0,rs11265461-<b>C</b>,2e-07,treatment refractory schizophrenia,SLAMF1,1:160660353,0.3367518750956682
0,rs11265461-<b>C</b>,2e-07,treatment refractory schizophrenia,SETP9,1:160660353,0.3367518750956682
181,rs10124101-<b>G</b>,2e-07,schizophrenia,HMGB3P24,9:36308830,0.46236103758602437
181,rs10124101-<b>G</b>,2e-07,schizophrenia,RNF38,9:36308830,0.46236103758602437
1475,rs74804370-<b>C</b>,2e-07,schizophrenia,UNKNOWN,8:34141053,0.03144520910534675
1704,rs533123-<b>A</b>,2e-07,schizophrenia,OPRD1,1:28814643,0.7802429645761731
70,rs7619427-<b>G</b>,2e-07,schizophrenia,RNU6-367P,3:44035549,0.8461619904711487
986,rs62148129-<b>A</b>,2e-07,schizophrenia,SFXN5,2:72977074,0.13737427210164108
1661,rs3818802-<b>A</b>,2e-07,schizophrenia,SDCCAG8,1:243286579,0.5139521397260741
852,rs2526882-<b>G</b>,2e-07,schizophrenia,PCNX1,14:70907985,0.3648389904264578
1126,rs12561919-<b>?</b>,2e-07,schizophrenia,C1orf167,1:11779866,-1.0
1394,rs2077586-<b>A</b>,2e-07,schizophrenia,EMX1,2:72934422,0.7022250831977069
161,rs1411740-<b>A</b>,2e-07,schizophrenia,LINC00571,13:38256005,0.206982131039047
1440,rs61747867-<b>T</b>,2e-07,schizophrenia,H2AC10P,6:26272320,0.12476
151,rs11625793-<b>G</b>,2e-07,schizophrenia,NCOA4P1,14:65849165,0.44348742187611223
1425,rs5769765-<b>G</b>,2e-07,schizophrenia,ZBED4,22:49877528,0.29977777777777775
142,rs1838472-<b>C</b>,2e-07,schizophrenia,KALRN,3:124332814,0.4345538592543033
144,rs7934083-<b>C</b>,2e-07,schizophrenia,MTND4LP18,11:81492479,0.5132637396377034
708,rs12664251-<b>A</b>,2e-07,schizophrenia,FAM184A,6:119023381,0.7906137184115524
1417,rs56038139-<b>G</b>,2e-07,schizophrenia,ARHGEF26,3:154245185,0.9599070307960488
244,rs16851048-<b>?</b>,2e-07,schizophrenia,BRINP2,1:177306870,-1.0
244,rs16851048-<b>?</b>,2e-07,schizophrenia,LINC01645,1:177306870,-1.0
1143,rs7122181-<b>T</b>,2e-07,schizophrenia,MTND4LP18,11:81491868,0.43333333333333335
1552,rs76432012-<b>T</b>,2e-07,schizophrenia,UNKNOWN,Mapping not available,0.9487081339712918
221,rs3759413-<b>C</b>,2e-07,schizophrenia,CLSTN3,12:7138610,0.9227492229129662
1608,rs2796441-<b>G</b>,2e-07,schizophrenia,TLE1,9:81694033,0.5955442140179606
1608,rs2796441-<b>G</b>,2e-07,schizophrenia,RNU6-1035P,9:81694033,0.5955442140179606
1,rs230529-<b>T</b>,2e-07,treatment refractory schizophrenia,NFKB1,4:102536261,0.39773179203011905
1597,rs12142465-<b>C</b>,2e-07,schizophrenia,SLC45A1,1:8329994,0.763790365272631
792,rs1460583-<b>C</b>,2e-07,schizophrenia,ZFPM2,8:105096365,0.3135550910921753
1502,rs78381888-<b>A</b>,2e-07,schizophrenia,ANKRD23,2:96835038,0.839565594663485
1502,rs78381888-<b>A</b>,2e-07,schizophrenia,CNNM3,2:96835038,0.839565594663485
563,rs10085567-<b>A</b>,2e-07,schizophrenia,GTF2IP7,7:76104888,0.6957098765432099
841,rs10878577-<b>A</b>,2e-07,schizophrenia,GGTA2P,12:67200061,0.3203282159872949
841,rs10878577-<b>A</b>,2e-07,schizophrenia,RAB11AP2,12:67200061,0.3203282159872949
203,rs7811417-<b>T</b>,2e-07,schizophrenia,SP4,7:21494534,0.3308191901350506
11,rs55757091-<b>A</b>,2e-07,schizophrenia,SLC7A6,16:68289751,0.1871279221722085
11,rs55757091-<b>A</b>,2e-07,schizophrenia,SLC7A6OS,16:68289751,0.1871279221722085
225,rs2962250-<b>A</b>,2e-07,schizophrenia,RNU6-1296P,5:51094157,0.8549682167949146
225,rs2962250-<b>A</b>,2e-07,schizophrenia,RNU6-480P,5:51094157,0.8549682167949146
799,rs3824451-<b>C</b>,2e-07,schizophrenia,GABBR2,9:98309240,0.12886847195357834
1434,rs6035684-<b>C</b>,3e-07,schizophrenia,MRPS11P1,20:20754934,0.34178705189941144
1434,rs6035684-<b>C</b>,3e-07,schizophrenia,RN7SL607P,20:20754934,0.34178705189941144
1288,rs6500602-<b>T</b>,3e-07,schizophrenia,DNAJA3,16:4447450,0.2996785638475301
1235,rs12883788-<b>T</b>,3e-07,schizophrenia,AKAP6,14:32834334,0.2777110501029513
1570,rs12541491-<b>T</b>,3e-07,schizophrenia,MSRA,8:10392538,0.17483211233211232
1679,rs4470825-<b>G</b>,3e-07,schizophrenia,DOP1A,6:83080079,0.6057431728163436
1599,rs12190758-<b>G</b>,3e-07,schizophrenia,UNKNOWN,6:92438623,0.23493912122816304
1837,rs2312147-<b>C</b>,3e-07,schizophrenia,VRK2,2:57995793,0.6272134689393148
1632,rs324017-<b>C</b>,3e-07,schizophrenia,NAB2,12:57094031,0.6334860474802165
564,rs6946310-<b>T</b>,3e-07,schizophrenia,YWHAG,7:76306782,0.6512969825304394
564,rs6946310-<b>T</b>,3e-07,schizophrenia,HSPB1,7:76306782,0.6512969825304394
993,rs314272-<b>G</b>,3e-07,schizophrenia,LIN28B,6:105014129,0.45786539658485104
2207,rs10863593-<b>?</b>,3e-07,schizophrenia,MIR29B2CHG,1:207844729,-1.0
1450,rs62244881-<b>T</b>,3e-07,schizophrenia,FOXP1,3:71519926,0.8823642111313345
1246,rs13027106-<b>C</b>,3e-07,schizophrenia,PNPP1,2:76228042,0.20084496913765207
1246,rs13027106-<b>C</b>,3e-07,schizophrenia,TDRD15,2:76228042,0.20084496913765207
1615,rs2868985-<b>A</b>,3e-07,schizophrenia,MIR217HG,2:55964335,0.8066473535859693
1533,rs7537052-<b>G</b>,3e-07,schizophrenia,TRAPPC3,1:36151340,0.4977208595615368
1538,rs75608493-<b>C</b>,3e-07,schizophrenia,LINC01741,1:177796886,0.9426142401700319
994,rs7727515-<b>G</b>,3e-07,schizophrenia,GRIA1,5:153512744,0.9002201749099005
923,rs7233277-<b>A</b>,3e-07,schizophrenia,LINC01929,18:55074287,0.5330103139521705
1785,rs589249-<b>G</b>,3e-07,schizophrenia,FTLP18,1:36696751,0.30481011141727565
1785,rs589249-<b>G</b>,3e-07,schizophrenia,GRIK3,1:36696751,0.30481011141727565
1777,rs2581794-<b>A</b>,3e-07,schizophrenia,SFMBT1,3:53002190,0.3219102501226091
989,rs2734325-<b>T</b>,3e-07,schizophrenia,STK19,6:31977869,0.34297580180526216
1772,rs2470578-<b>G</b>,3e-07,schizophrenia,TBC1D5,3:17288600,0.5394006659267481
1705,rs540425-<b>T</b>,3e-07,schizophrenia,DDX56,7:44552473,0.6466446240509429
1705,rs540425-<b>T</b>,3e-07,schizophrenia,NPC1L1,7:44552473,0.6466446240509429
1807,rs10894294-<b>?</b>,3e-07,schizophrenia,SNX19,11:130960853,-1.0
1807,rs10894294-<b>?</b>,3e-07,schizophrenia,RN7SL167P,11:130960853,-1.0
1372,rs1360695-<b>A</b>,3e-07,schizophrenia,UNKNOWN,9:119786808,0.6122552295324302
1103,rs7233060-<b>?</b>,3e-07,schizophrenia,CTDP1,18:79632379,-1.0
990,rs6990941-<b>C</b>,3e-07,schizophrenia,UNKNOWN,8:88632202,0.20718487394957982
754,rs7915131-<b>C</b>,3e-07,schizophrenia,ALDH7A1P4,10:62658896,0.4518352848309433
1362,rs1329313-<b>T</b>,3e-07,schizophrenia,LINC00457,13:34619885,0.5305214677145501
1358,rs13233308-<b>C</b>,3e-07,schizophrenia,ABCB1,7:87615644,0.5293799445533842
1325,rs9584154-<b>A</b>,3e-07,schizophrenia,GPC6,13:93774100,0.6588193502551185
1715,rs1108252-<b>T</b>,3e-07,schizophrenia,EFHD1,2:232688857,0.7903675942907264
1715,rs1108252-<b>T</b>,3e-07,schizophrenia,GIGYF2,2:232688857,0.7903675942907264
1792,rs3132935-<b>?</b>,3e-07,schizophrenia,NOTCH4,6:32203298,-1.0
1806,rs12592967-<b>?</b>,3e-07,schizophrenia,UNKNOWN,15:61578744,-1.0
1793,rs7897654-<b>T</b>,3e-07,schizophrenia,CNNM2,10:102902701,0.6909248980137765
1793,rs7897654-<b>T</b>,3e-07,schizophrenia,BORCS7-ASMT,10:102902701,0.6909248980137765
1720,rs11156875-<b>A</b>,3e-07,schizophrenia,PRORP,14:35150610,0.8219023316516353
2209,rs34685708-<b>?</b>,4e-07,schizophrenia,SLC4A10,2:161972220,-1.0
2470,rs74896189-<b>A</b>,4e-07,schizophrenia,CNTN1,12:40732930,0.00843989769820972
1798,rs16897515-<b>C</b>,4e-07,schizophrenia,POM121L2,6:27310241,0.8285173771092057
1756,rs10967505-<b>A</b>,4e-07,schizophrenia,UNKNOWN,9:26737658,0.09587083112758073
1799,rs4129148-<b>C</b>,4e-07,schizophrenia,RPL14P5,X:1029445,0.5367202169831004
1620,rs2917569-<b>T</b>,4e-07,schizophrenia,OPCML,11:132698360,0.6388888888888888
1611,rs2828478-<b>A</b>,4e-07,schizophrenia,UNKNOWN,21:23732894,0.32643375608199726
1337,rs146797905-<b>A</b>,4e-07,schizophrenia,NTRK3,15:88215343,0.01591564707052621
1251,rs13168670-<b>T</b>,4e-07,schizophrenia,VTRNA1-3,5:140767314,0.4599745870393901
1251,rs13168670-<b>T</b>,4e-07,schizophrenia,PCDHA1,5:140767314,0.4599745870393901
1234,rs12877581-<b>C</b>,4e-07,schizophrenia,KLF12,13:73751362,0.2358390682901006
1443,rs61847307-<b>C</b>,4e-07,schizophrenia,PRKG1,10:52184682,0.7403388035997882
1304,rs6825268-<b>G</b>,4e-07,schizophrenia,TBC1D19,4:26781831,0.39387893389549766
1304,rs6825268-<b>G</b>,4e-07,schizophrenia,STIM2,4:26781831,0.39387893389549766
1388,rs2026714-<b>G</b>,4e-07,schizophrenia,KDM4C,9:7177284,0.48717094301899366
725,rs7523654-<b>T</b>,4e-07,schizophrenia,NGF-AS1,1:115318644,0.4019276089189679
725,rs7523654-<b>T</b>,4e-07,schizophrenia,NGF,1:115318644,0.4019276089189679
1278,rs1914395-<b>A</b>,4e-07,schizophrenia,CALN1,7:72374423,0.06978714391612835
247,rs56873913-<b>?</b>,4e-07,schizophrenia,NOSIP,19:49587942,-1.0
247,rs56873913-<b>?</b>,4e-07,schizophrenia,PRRG2,19:49587942,-1.0
154,rs319204-<b>T</b>,4e-07,schizophrenia,PPP2R2B,5:146882926,0.5954753391523819
1581,rs12755164-<b>A</b>,4e-07,schizophrenia,KRT8P21,1:73170208,0.7058285415577626
1581,rs12755164-<b>A</b>,4e-07,schizophrenia,RN7SKP19,1:73170208,0.7058285415577626
1478,rs7521492-<b>A</b>,4e-07,schizophrenia,UNKNOWN,1:163758686,0.4014822657490736
772,rs10199182-<b>A</b>,4e-07,schizophrenia,LINC01884,2:22524252,0.6453192691655679
1000,rs7445192-<b>G</b>,5e-07,schizophrenia,VTRNA1-3,5:140759116,0.4715442764578834
1000,rs7445192-<b>G</b>,5e-07,schizophrenia,PCDHA1,5:140759116,0.4715442764578834
1539,rs7562618-<b>C</b>,5e-07,schizophrenia,RNA5SP87,2:22307927,0.6175722910708611
1197,rs11345859-<b>A</b>,5e-07,schizophrenia,KIT,4:54669212,-1.0
1540,rs7577463-<b>G</b>,5e-07,schizophrenia,SPHKAP,2:228130066,0.6670725251455797
202,rs35662245-<b>A</b>,5e-07,schizophrenia,LINC01911,2:146825619,0.1717032967032967
1366,rs13358908-<b>C</b>,5e-07,schizophrenia,UNKNOWN,5:46349602,0.5861735089078234
1809,rs12071951-<b>?</b>,5e-07,schizophrenia,RPL7P9,1:96648359,-1.0
1809,rs12071951-<b>?</b>,5e-07,schizophrenia,NDUFS5P2,1:96648359,-1.0
1423,rs57549656-<b>G</b>,5e-07,schizophrenia,GNG7,19:2687653,0.19190533356199624
1303,rs6800435-<b>A</b>,5e-07,schizophrenia,LINC00606,3:10762866,0.07590193769403704
1674,rs4273100-<b>T</b>,5e-07,schizophrenia,EPN2,17:19250104,0.915934356802541
584,rs11534004-<b>A</b>,5e-07,schizophrenia,PPP1R3A,7:113827389,0.8012991532304837
582,rs2961033-<b>C</b>,5e-07,schizophrenia,YWHAG,7:76335026,0.19135607496315013
1702,rs514209-<b>C</b>,5e-07,schizophrenia,TRPM6,9:74727899,0.5369111788141552
1618,rs2905627-<b>T</b>,5e-07,schizophrenia,CXXC4-AS1,4:104528928,0.31571073542395606
1308,rs893949-<b>C</b>,5e-07,schizophrenia,B3GAT1-DT,11:134426490,0.45261736913154343
1380,rs142089946-<b>G</b>,5e-07,schizophrenia,ZSWIM6,5:61495766,0.039862361037586024
1707,rs10967586-<b>G</b>,5e-07,schizophrenia,RN7SL100P,9:26895810,0.13298041291688725
1759,rs2237436-<b>C</b>,5e-07,schizophrenia,INHBA,7:41691333,0.38480677607199576
734,rs2372993-<b>C</b>,5e-07,schizophrenia,QPCT,2:37334786,0.6596611964002117
734,rs2372993-<b>C</b>,5e-07,schizophrenia,RNU6-939P,2:37334786,0.6596611964002117
1258,rs16937-<b>A</b>,5e-07,schizophrenia,CNTN2,1:205066327,0.3507556018759771
182,rs11127668-<b>C</b>,5e-07,schizophrenia,HMGB1P38,3:79866620,0.6965883435069822
182,rs11127668-<b>C</b>,5e-07,schizophrenia,ROBO1,3:79866620,0.6965883435069822
179,rs36025579-<b>G</b>,5e-07,schizophrenia,DPYD,1:97337068,0.2616368286445013
1542,rs7599488-<b>C</b>,6e-07,schizophrenia,BCL11A,2:60491212,0.5866138015670725
1128,rs10077591-<b>?</b>,6e-07,schizophrenia,PGAM1P1,5:165935005,-1.0
1128,rs10077591-<b>?</b>,6e-07,schizophrenia,RPL7P20,5:165935005,-1.0
588,rs10744422-<b>T</b>,6e-07,schizophrenia,HIP1R,12:122852242,0.1362625727898359
1548,rs76329678-<b>A</b>,6e-07,schizophrenia,EMB,5:50534452,0.5009330406147091
1257,rs16914811-<b>A</b>,6e-07,schizophrenia,GABBR2,9:98314345,0.14857187329753288
1427,rs58605417-<b>G</b>,6e-07,schizophrenia,MMP16,8:88282093,0.5593955715140634
1329,rs9611177-<b>C</b>,6e-07,schizophrenia,TAB1,22:39444125,0.6543503592930666
1329,rs9611177-<b>C</b>,6e-07,schizophrenia,MGAT3,22:39444125,0.6543503592930666
2,rs2237457-<b>T</b>,6e-07,treatment refractory schizophrenia,GRB10,7:50658447,0.307339340763576
1818,rs583583-<b>A</b>,6e-07,schizophrenia,BCL9,1:147611315,-1.0
1834,rs7544736-<b>G</b>,6e-07,schizophrenia,PTBP2,1:96698787,0.18548981873076967
1834,rs7544736-<b>G</b>,6e-07,schizophrenia,RN7SKP270,1:96698787,0.18548981873076967
1761,rs2247419-<b>G</b>,6e-07,schizophrenia,ADGRV1,5:90859597,0.5703449444868209
248,rs12154597-<b>?</b>,7e-07,schizophrenia,GSDME,7:24746263,-1.0
249,rs502834-<b>?</b>,7e-07,schizophrenia,IGSF9B,11:133947438,-1.0
707,rs9384900-<b>T</b>,7e-07,schizophrenia,HDAC2-AS2,6:114389931,0.23689928959465106
1291,rs6568685-<b>A</b>,7e-07,schizophrenia,TRAF3IP2-AS1,6:111499910,0.20407191559059917
1813,rs11220082-<b>?</b>,7e-07,schizophrenia,FEZ1,11:125454069,-1.0
1814,rs16915157-<b>?</b>,7e-07,schizophrenia,ANK3,10:60586880,-1.0
922,rs4632195-<b>T</b>,7e-07,schizophrenia,DCC,18:53220378,0.3938168846611177
1763,rs2293052-<b>G</b>,7e-07,schizophrenia,NOS1,12:117277815,0.677289571201694
1305,rs6868545-<b>C</b>,7e-07,schizophrenia,LINC01470,5:153115323,0.05215060707827435
1142,rs710369-<b>C</b>,7e-07,schizophrenia,LINC02144,5:87799433,0.9612493382742192
222,rs61990820-<b>G</b>,7e-07,schizophrenia,NRXN3,14:79899927,0.9354155637903653
1559,rs12447542-<b>A</b>,7e-07,schizophrenia,RBFOX1,16:7694178,0.10400244631693395
220,rs359260-<b>T</b>,7e-07,schizophrenia,MIR4432HG,2:60259801,0.5245981490501704
1316,rs9362395-<b>T</b>,7e-07,schizophrenia,RCN1P1,6:87144623,0.9377296105804556
1316,rs9362395-<b>T</b>,7e-07,schizophrenia,ZNF292,6:87144623,0.9377296105804556
1328,rs9607791-<b>A</b>,7e-07,schizophrenia,RANGAP1,22:41298384,0.018741851368970015
1328,rs9607791-<b>A</b>,7e-07,schizophrenia,ZC3H7B,22:41298384,0.018741851368970015
1690,rs4733770-<b>G</b>,8e-07,schizophrenia,ASAP1,8:130140419,0.8492755880978345
174,rs146300688-<b>T</b>,8e-07,schizophrenia,LINC01320,2:34062217,0.017046056114346213
1463,rs73060317-<b>T</b>,8e-07,schizophrenia,SP4,7:21480594,0.8533210332103321
2210,rs70988775-<b>?</b>,8e-07,schizophrenia,VTRNA1-3,5:140776321,-1.0
2210,rs70988775-<b>?</b>,8e-07,schizophrenia,PCDHA1,5:140776321,-1.0
1376,rs140130327-<b>T</b>,8e-07,schizophrenia,Y_RNA,3:191623790,0.011858125992588672
1584,rs11785400-<b>T</b>,8e-07,schizophrenia,JRK,8:142649072,0.5181121920927344
1584,rs11785400-<b>T</b>,8e-07,schizophrenia,ARC,8:142649072,0.5181121920927344
1586,rs11807834-<b>A</b>,8e-07,schizophrenia,GALNT2,1:230136877,0.2438095827658784
1487,rs77221366-<b>C</b>,8e-07,schizophrenia,SHISA9,16:13018138,0.9836961924644597
2202,rs200327371-<b>?</b>,8e-07,schizophrenia,EPC2,2:148671610,-1.0
1354,rs1682361-<b>G</b>,8e-07,schizophrenia,IL20RB,3:137015172,0.5178532311062432
1199,rs12412942-<b>A</b>,8e-07,schizophrenia,LINC02645,10:2315508,0.5643687946894385
1199,rs12412942-<b>A</b>,8e-07,schizophrenia,LINC00701,10:2315508,0.5643687946894385
1209,rs114473235-<b>A</b>,8e-07,schizophrenia,TSBP1-AS1,6:32317765,-1.0
1209,rs114473235-<b>A</b>,8e-07,schizophrenia,TSBP1,6:32317765,-1.0
1363,rs13301469-<b>C</b>,8e-07,schizophrenia,GLIS3,9:3911353,0.8476442562202223
1231,rs117578877-<b>T</b>,9e-07,schizophrenia,GRIN2B,12:13528544,0.036310679611650486
1441,rs61765555-<b>C</b>,9e-07,schizophrenia,UNKNOWN,1:73492132,0.8759495300630874
1159,rs9677260-<b>T</b>,9e-07,schizophrenia,HECW2,2:196463011,0.19014393754574285
1815,rs10503256-<b>?</b>,9e-07,schizophrenia,CSMD1,8:4356657,-1.0
210,rs12052801-<b>G</b>,9e-07,schizophrenia,PPP3R1,2:68196086,0.2977766013763896
1296,rs6707588-<b>T</b>,9e-07,schizophrenia,ZFAND2B,2:219196879,0.37174997346917116
1853,rs12922317-<b>G</b>,9e-07,schizophrenia,SNX29,16:11983775,0.3324163610092253
1612,rs28375034-<b>G</b>,9e-07,schizophrenia,EXOC4,7:133201294,0.8709174903308982
1612,rs28375034-<b>G</b>,9e-07,schizophrenia,ST13P7,7:133201294,0.8709174903308982
1781,rs270776-<b>G</b>,9e-07,schizophrenia,LILRP2,19:54711025,0.3343577135832821
1004,rs7341475-<b>G</b>,9e-07,schizophrenia,RELN,7:103764368,0.8303832650672908
2308,rs2194545-<b>G</b>,9e-07,schizophrenia,SNF8P1,2:228418495,0.5457088867076648
2308,rs2194545-<b>G</b>,9e-07,schizophrenia,LINC01807,2:228418495,0.5457088867076648
39,rs1075195-<b>T</b>,9e-07,schizophrenia,Metazoa_SRP,20:38718108,0.16913710958178932
39,rs1075195-<b>T</b>,9e-07,schizophrenia,SLC32A1,20:38718108,0.16913710958178932
730,rs11240341-<b>T</b>,9e-07,schizophrenia,CNTN2,1:205046156,0.3167845864811928
1762,rs227932-<b>G</b>,9e-07,schizophrenia,TRA2A,7:23584856,0.9020260697081326
1762,rs227932-<b>G</b>,9e-07,schizophrenia,CLK2P1,7:23584856,0.9020260697081326
251,rs5936660-<b>?</b>,9e-07,schizophrenia,PJA1,X:69158094,-1.0
1731,rs114042773-<b>C</b>,9e-07,schizophrenia,LINC02240,5:125639572,0.009823182711198428
2389,rs7547473-<b>A</b>,9e-07,schizophrenia,LINC02778,1:60180891,0.4664372683959767
1741,rs10745841-<b>C</b>,1e-06,schizophrenia,ANKS1B,12:99099957,0.5825833774483854
1724,rs11231629-<b>C</b>,1e-06,schizophrenia,MARK2,11:63881101,0.6210980135341628
1734,rs1033394-<b>C</b>,1e-06,schizophrenia,HDAC2-AS2,6:114392159,0.2619333261842846
1817,rs643410-<b>A</b>,1e-06,schizophrenia,TMEM245,9:109037283,0.058116365568544104
1162,rs9789483-<b>A</b>,1e-06,schizophrenia,EIF3FP3,2:58265210,0.6342241777343219
1162,rs9789483-<b>A</b>,1e-06,schizophrenia,LINC01795,2:58265210,0.6342241777343219
1335,rs144960271-<b>T</b>,1e-06,schizophrenia,RBX1,22:40993781,0.03568781107698824
1335,rs144960271-<b>T</b>,1e-06,schizophrenia,Y_RNA,22:40993781,0.03568781107698824
1820,rs3847375-<b>?</b>,1e-06,schizophrenia,NEBL,10:21278636,-1.0
1287,rs648516-<b>T</b>,1e-06,schizophrenia,LINC00571,13:38255485,0.275
724,rs11102159-<b>T</b>,1e-06,schizophrenia,NRBF2P3,1:110782105,0.27506718058684615
724,rs11102159-<b>T</b>,1e-06,schizophrenia,Y_RNA,1:110782105,0.27506718058684615
1719,rs111547017-<b>A</b>,1e-06,schizophrenia,ZNF318,6:43373951,0.9066172578083642
1719,rs111547017-<b>A</b>,1e-06,schizophrenia,ABCC10,6:43373951,0.9066172578083642
1412,rs190474885-<b>C</b>,1e-06,schizophrenia,NT5C2,10:103213560,0.9910704621712306
1360,rs13247936-<b>G</b>,1e-06,schizophrenia,UNKNOWN,7:8921233,0.36696664902064585
1765,rs2306864-<b>G</b>,1e-06,schizophrenia,DNAH1,3:52359426,0.07022579410639113
1104,rs17206232-<b>?</b>,1e-06,schizophrenia,ADAMTS6,5:65137573,-1.0
1104,rs17206232-<b>?</b>,1e-06,schizophrenia,Y_RNA,5:65137573,-1.0
1689,rs4727751-<b>T</b>,1e-06,schizophrenia,MAGI2,7:78707618,0.5718978102189781
1310,rs9293741-<b>A</b>,1e-06,schizophrenia,SCAMP1-AS1,5:78328190,0.3543260741612713
1310,rs9293741-<b>A</b>,1e-06,schizophrenia,Y_RNA,5:78328190,0.3543260741612713
1703,rs524732-<b>A</b>,1e-06,schizophrenia,MTHFD1L,6:150993705,0.14041056394879484
1795,rs12140439-<b>C</b>,1e-06,schizophrenia,LINC01741,1:177753772,0.7913893723763694
1173,rs9267119-<b>C</b>,1e-06,schizophrenia,LINC01149,6:31456808,-1.0
1173,rs9267119-<b>C</b>,1e-06,schizophrenia,HCP5,6:31456808,-1.0
26,rs9882618-<b>T</b>,1e-06,schizophrenia,SLC38A3,3:50200112,0.05627316040232928
26,rs9882618-<b>T</b>,1e-06,schizophrenia,GNAT1,3:50200112,0.05627316040232928
1682,rs4629607-<b>G</b>,1e-06,schizophrenia,MRPS30,5:44857365,0.5209374256483464
1226,rs11730701-<b>G</b>,1e-06,schizophrenia,UNKNOWN,4:24130930,0.4729190622579964
565,rs196590-<b>C</b>,1e-06,schizophrenia,EEPD1,7:36285952,0.27237089353981725
1253,rs13176547-<b>T</b>,1e-06,schizophrenia,RANBP3L,5:36370194,0.04558695018933877
1527,rs8067545-<b>C</b>,1e-06,schizophrenia,SPECC1,17:20009397,0.37897011839879724
1195,rs10812882-<b>T</b>,1e-06,schizophrenia,MIR873,9:28891819,0.42637142336431566
1895,rs17512836-<b>C</b>,1e-06,schizophrenia,TCF4,18:55527730,0.027422424859457305
1904,rs548181-<b>G</b>,1e-06,schizophrenia,FEZ1,11:125591814,0.8818289742706601
1904,rs548181-<b>G</b>,1e-06,schizophrenia,STT3A,11:125591814,0.8818289742706601
227,rs112845369-<b>?</b>,1e-06,schizophrenia,LINC01579,15:93627884,-1.0
1212,rs11597473-<b>G</b>,1e-06,schizophrenia,NEURL1,10:103559284,0.9330964620501966
223,rs41464545-<b>A</b>,1e-06,schizophrenia,LINC02232,4:64952689,0.8642918388027127
1240,rs12914626-<b>C</b>,1e-06,schizophrenia,LIPC,15:58446224,0.3417634786877199
1240,rs12914626-<b>C</b>,1e-06,schizophrenia,ALDH1A2,15:58446224,0.3417634786877199
1240,rs12914626-<b>C</b>,1e-06,schizophrenia,LIPC-AS1,15:58446224,0.3417634786877199
1562,rs12478234-<b>A</b>,1e-06,schizophrenia,ZNF385B,2:179470242,0.12641127462430896
2390,rs12880187-<b>A</b>,1e-06,schizophrenia,UNKNOWN,14:29332972,0.6102699841185812
216,rs950394-<b>G</b>,1e-06,schizophrenia,AHCYP3,2:104353789,0.8264690312334568
1216,rs11617058-<b>T</b>,1e-06,schizophrenia,UNKNOWN,13:84718977,0.9471109951741229
1218,rs11680328-<b>T</b>,1e-06,schizophrenia,KCNS3,2:17856540,0.16109052408681843
1218,rs11680328-<b>T</b>,1e-06,schizophrenia,MSGN1,2:17856540,0.16109052408681843
1593,rs12129719-<b>A</b>,1e-06,schizophrenia,PDE4B,1:65858829,0.36023294509151416
1210,rs114540395-<b>T</b>,1e-06,schizophrenia,FGF8,10:101719305,0.09117865085248332
1210,rs114540395-<b>T</b>,1e-06,schizophrenia,FBXW4,10:101719305,0.09117865085248332
566,rs2357066-<b>T</b>,1e-06,schizophrenia,SIPA1L2,1:232419607,0.4224832214765101
1113,rs1920592-<b>?</b>,1e-06,schizophrenia,TBX5,12:114267781,-1.0
1113,rs1920592-<b>?</b>,1e-06,schizophrenia,LINC02459,12:114267781,-1.0
1828,rs10429924-<b>?</b>,1e-06,schizophrenia,UNKNOWN,1:244227262,-1.0
1272,rs185572712-<b>G</b>,1e-06,schizophrenia,ERCC8,5:60877688,0.025377969762419007
587,rs3759413-<b>T</b>,1e-06,schizophrenia,CLSTN3,12:7138610,0.07725077708703375
1447,rs62055045-<b>G</b>,1e-06,schizophrenia,CALB2,16:71362758,0.8914839077185986
1839,rs1502844-<b>C</b>,1e-06,schizophrenia,LINC00492,5:102523613,0.3530799815944406
