"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs111444407-<b>?</b>,"9 x 10-10",,'-,'-,'-,'-,NCAN,"Bipolar disorder","bipolar disorder",'-,GCST010646,19:19247398
rs6079463-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,MACROD2,"Bipolar disorder","bipolar disorder",'-,GCST010646,20:14495111
rs6519227-<b>?</b>,"4 x 10-9",,'-,'-,'-,'-,"SLC25A17, MCHR1","Bipolar disorder","bipolar disorder",'-,GCST010646,22:40723895
rs8179328-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,1:163783451
rs2339519-<b>?</b>,"2 x 10-10",,'-,'-,'-,'-,LINC01830,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,2:22381268
rs12474906-<b>?</b>,"4 x 10-8",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,"Mapping not available"
rs80256351-<b>?</b>,"9 x 10-11",,'-,'-,'-,'-,"ACTG1P22, VRK2","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,2:57844458
rs4619651-<b>?</b>,"1 x 10-9",,'-,'-,'-,'-,"CNNM4, LMAN2L","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,2:96750416
rs10497655-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,"MIR548AE1, ZNF804A","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,2:184597314
rs4380187-<b>?</b>,"8 x 10-9",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,"Mapping not available"
rs59979824-<b>?</b>,"2 x 10-9",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,2:192983614
rs2439202-<b>?</b>,"6 x 10-11",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,2:193513924
rs6434928-<b>?</b>,"8 x 10-10",,'-,'-,'-,'-,"RNU6-1029P, SF3B1","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,2:197439853
rs769950-<b>?</b>,"3 x 10-11",,'-,'-,'-,'-,"FTCDNL1, RN7SL717P","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,2:199865305
rs778353-<b>?</b>,"1 x 10-8",,'-,'-,'-,'-,NGEF,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,2:232923640
rs35346733-<b>?</b>,"5 x 10-10",,'-,'-,'-,'-,CNTN4,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,3:2479638
rs9834970-<b>?</b>,"6 x 10-16",,'-,'-,'-,'-,"LINC02033, HSPD1P6","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,3:36814539
rs2710323-<b>?</b>,"4 x 10-12",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,"Mapping not available"
rs13135092-<b>?</b>,"1 x 10-8",,'-,'-,'-,'-,SLC39A8,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,4:102276925
rs4604142-<b>?</b>,"4 x 10-8",,'-,'-,'-,'-,ZSWIM6,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,5:61346768
rs329319-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,JADE2,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,5:134570919
rs10043984-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,KDM3B,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,5:138376432
rs72799190-<b>?</b>,"1 x 10-12",,'-,'-,'-,'-,LINC01470,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,5:152807563
rs2910032-<b>?</b>,"4 x 10-8",,'-,'-,'-,'-,LINC01470,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,5:153160794
rs215011-<b>?</b>,"5 x 10-9",,'-,'-,'-,'-,"CMAHP, CARMIL1","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,6:25384133
rs75782365-<b>?</b>,"3 x 10-18",,'-,'-,'-,'-,BTN3A1,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,6:26408323
rs6922815-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,"Mapping not available"
rs34706883-<b>?</b>,"7 x 10-20",,'-,'-,'-,'-,"H2BC15, H4C12","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,6:27837477
rs1023330-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,"TLCD4-RWDD3, TLCD4","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,1:95121217
rs78676616-<b>?</b>,"4 x 10-11",,'-,'-,'-,'-,"RN7SL480P, PLEKHO1","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,1:150171103
rs144447022-<b>?</b>,"7 x 10-20",,'-,'-,'-,'-,"OR14J1, OR2U2P","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,6:29276442
rs169738-<b>?</b>,"1 x 10-8",,'-,'-,'-,'-,GGNBP1,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,6:33569769
rs60730-<b>?</b>,"1 x 10-9",,'-,'-,'-,'-,SNAP91,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,6:83663339
rs9320913-<b>?</b>,"1 x 10-8",,'-,'-,'-,'-,EIF4EBP2P3,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,6:98136857
rs58120505-<b>?</b>,"7 x 10-9",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,"Mapping not available"
rs80195870-<b>?</b>,"2 x 10-10",,'-,'-,'-,'-,GSDME,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,7:24734849
rs12704290-<b>?</b>,"1 x 10-9",,'-,'-,'-,'-,"GRM3-AS1, GRM3","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,7:86798310
rs2966422-<b>?</b>,"4 x 10-8",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,7:110538893
rs13236223-<b>?</b>,"2 x 10-9",,'-,'-,'-,'-,"BRAF, CCT4P1","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,7:140967165
rs75836205-<b>?</b>,"3 x 10-8",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,"Mapping not available"
rs6984358-<b>?</b>,"1 x 10-8",,'-,'-,'-,'-,FGFR1,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,8:38427063
rs11167136-<b>?</b>,"1 x 10-9",,'-,'-,'-,'-,TSNARE1,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,8:142229454
rs10764493-<b>?</b>,"8 x 10-9",,'-,'-,'-,'-,CACNB2,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,10:18439070
rs7098825-<b>?</b>,"1 x 10-12",,'-,'-,'-,'-,"U6, BORCS7-ASMT","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,10:102868477
rs72830427-<b>?</b>,"3 x 10-8",,'-,'-,'-,'-,"MXI1, SNRPGP12","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,10:110175792
rs12805133-<b>?</b>,"3 x 10-8",,'-,'-,'-,'-,SPTBN2,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,11:66715794
rs2514218-<b>?</b>,"5 x 10-9",,'-,'-,'-,'-,DRD2,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,11:113522272
rs4298967-<b>?</b>,"3 x 10-16",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,"Mapping not available"
rs4762559-<b>?</b>,"6 x 10-9",,'-,'-,'-,'-,ANKS1B,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,12:99104862
rs10149407-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,PRKD1,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,14:29718199
rs7161596-<b>?</b>,"1 x 10-8",,'-,'-,'-,'-,RGS6,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,14:71975895
rs11624408-<b>?</b>,"3 x 10-9",,'-,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,"Mapping not available"
rs722637-<b>?</b>,"1 x 10-10",,'-,'-,'-,'-,PPP1R13B,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,14:103795386
rs28681284-<b>?</b>,"3 x 10-8",,'-,'-,'-,'-,CHRNA3,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,15:78616223
rs12906474-<b>?</b>,"5 x 10-12",,'-,'-,'-,'-,UBE2Q2P1,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,15:84566006
rs4702-<b>?</b>,"5 x 10-11",,'-,'-,'-,'-,FURIN,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,15:90883330
rs11647445-<b>?</b>,"2 x 10-9",,'-,'-,'-,'-,GRIN2A,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,16:9833109
rs12691307-<b>?</b>,"1 x 10-9",,'-,'-,'-,'-,"TMEM219, KCTD13","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,16:29928556
rs10423874-<b>?</b>,"8 x 10-9",,'-,'-,'-,'-,NCAN,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,19:19248691
rs2068756-<b>?</b>,"3 x 10-8",,'-,'-,'-,'-,MACROD2,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,20:14512564
rs6125656-<b>?</b>,"2 x 10-8",,'-,'-,'-,'-,KCNB1,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,20:49474242
rs6519227-<b>?</b>,"4 x 10-9",,'-,'-,'-,'-,"SLC25A17, MCHR1","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,22:40723895
rs760648-<b>?</b>,"3 x 10-9",,'-,'-,'-,'-,TCF20,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,22:42175022
rs11682175-<b>?</b>,"1 x 10-9",,'-,'-,'-,'-,ACTG1P22,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,2:57760458
rs10946817-<b>?</b>,"1 x 10-9",,'-,'-,'-,'-,"BTN3A2, H3C9P","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,6:26363828
rs740417-<b>?</b>,"7 x 10-9",,'-,'-,'-,'-,CACNA1C,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST010641,12:2390683
rs12933065-<b>T</b>,"5 x 10-6",(female),0.6478,'-,"0.1001 unit increase",[0.057-0.143],"CMTR2, CALB2","Bipolar disorder","bipolar disorder",'-,GCST012306,16:71347976
rs1906292-<b>T</b>,"7 x 10-6",(female),0.5717,'-,"0.1083 unit increase",[0.061-0.155],LINC02513,"Bipolar disorder","bipolar disorder",'-,GCST012306,4:38371374
rs74680417-<b>T</b>,"6 x 10-6",(female),0.1373,'-,"0.1383 unit increase",[0.078-0.198],TTC39B,"Bipolar disorder","bipolar disorder",'-,GCST012306,9:15216096
rs72734311-<b>A</b>,"3 x 10-6",(male),0.0784,'-,"0.2106 unit increase",[0.12-0.3],TLE4,"Bipolar disorder","bipolar disorder",'-,GCST012306,9:79664433
rs149898505-<b>T</b>,"9 x 10-6",(male),0.9605,'-,"0.3025 unit decrease",[0.17-0.44],PHAX,"Bipolar disorder","bipolar disorder",'-,GCST012306,5:126622335
rs17679321-<b>A</b>,"4 x 10-7",(male),0.0353,'-,"0.3363 unit increase",[0.21-0.47],PEBP4,"Bipolar disorder","bipolar disorder",'-,GCST012306,8:22916776
rs6066295-<b>A</b>,"2 x 10-7",(male),0.8249,'-,"0.1903 unit increase",[0.12-0.26],"LINC01754, ZMYND8","Bipolar disorder","bipolar disorder",'-,GCST012306,20:47381100
rs8039223-<b>A</b>,"3 x 10-7",(male),0.8955,'-,"0.2268 unit decrease",[0.14-0.31],TUBGCP5,"Bipolar disorder","bipolar disorder",'-,GCST012306,15:23015662
rs211137-<b>T</b>,"2 x 10-7",(male),0.4357,'-,"0.1329 unit decrease",[0.083-0.183],SERGEF,"Bipolar disorder","bipolar disorder",'-,GCST012306,11:18004914
chr11:108892250-<b>?</b>,"7 x 10-6",(male),0.352,'-,"0.1036 unit decrease",[0.058-0.149],'-,"Bipolar disorder","bipolar disorder",'-,GCST012306,"Mapping not available"
rs62009532-<b>A</b>,"1 x 10-6",(male),0.9063,'-,"0.1946 unit decrease",[0.12-0.27],TUBGCP5,"Bipolar disorder","bipolar disorder",'-,GCST012306,15:22996158
rs62533709-<b>T</b>,"3 x 10-9",,NR,1.11,'-,[1.07-1.15],PAX5,"Bipolar disorder","bipolar disorder",'-,GCST011767,9:37003707
rs12921204-<b>T</b>,"3 x 10-9",,NR,1.08,'-,[1.06-1.1],"C16orf72, RPL21P119","Bipolar disorder","bipolar disorder",'-,GCST011767,16:9133864
rs6079469-<b>A</b>,"1 x 10-9",,NR,1.09,'-,[1.07-1.11],MACROD2,"Bipolar disorder","bipolar disorder",'-,GCST011767,20:14520495
rs8118905-<b>C</b>,"2 x 10-8",,NR,1.07,'-,[1.05-1.09],"KCNG1, MOCS3","Bipolar disorder","bipolar disorder",'-,GCST011767,20:50994060
rs994280-<b>A</b>,"3 x 10-8",,NR,1.07,'-,[1.05-1.09],SPATS2L,"Bipolar disorder","bipolar disorder",'-,GCST011767,2:200375363
rs1440518-<b>A</b>,"3 x 10-8",,NR,1.06,'-,[1.04-1.08],RBMS3,"Bipolar disorder","bipolar disorder",'-,GCST011767,3:29707867
rs1948246-<b>G</b>,"5 x 10-9",,NR,1.07,'-,[1.05-1.09],LINC01378,"Bipolar disorder","bipolar disorder",'-,GCST011767,4:117534962
rs113799727-<b>G</b>,"5 x 10-9",,NR,1.08,'-,[1.06-1.1],LINC01470,"Bipolar disorder","bipolar disorder",'-,GCST011767,5:152698812
rs11742527-<b>G</b>,"2 x 10-8",,NR,1.06,'-,[1.04-1.08],"DOCK2, INSYN2B","Bipolar disorder","bipolar disorder",'-,GCST011767,5:169916213
rs1180221-<b>T</b>,"3 x 10-9",,NR,1.09,'-,[1.07-1.11],ME1,"Bipolar disorder","bipolar disorder",'-,GCST011767,6:83243557
rs11062170-<b>G</b>,"2 x 10-15",,0.667,0.92506,'-,[0.91-0.94],CACNA1C,"Bipolar disorder","bipolar disorder",'-,GCST012465,12:2239678
rs10255167-<b>G</b>,"2 x 10-8",,0.222,0.93576,'-,[0.91-0.96],"BRAF, CCT4P1","Bipolar disorder","bipolar disorder",'-,GCST012465,7:140976353
rs10455979-<b>C</b>,"4 x 10-9",,0.5,0.94592,'-,[0.93-0.96],RPS6KA2,"Bipolar disorder","bipolar disorder",'-,GCST012465,6:166581772
rs10737496-<b>C</b>,"7 x 10-9",,0.444,1.0557,'-,[1.04-1.07],"RNA5SP63, U3","Bipolar disorder","bipolar disorder",'-,GCST012465,1:163776152
rs10761661-<b>C</b>,"5 x 10-8",,0.528,0.95009,'-,[0.93-0.97],"ALDH7A1P4, ADO","Bipolar disorder","bipolar disorder",'-,GCST012465,10:62765375
rs10866641-<b>T</b>,"3 x 10-11",,0.575,1.0646,'-,[1.05-1.08],"DOCK2, INSYN2B","Bipolar disorder","bipolar disorder",'-,GCST012465,5:169862202
rs10973201-<b>T</b>,"2 x 10-8",,0.89,0.90846,'-,[0.87-0.94],EBLN3P,"Bipolar disorder","bipolar disorder",'-,GCST012465,9:37090541
rs10994415-<b>T</b>,"1 x 10-11",,0.918,0.88861,'-,[0.85-0.92],ANK3,"Bipolar disorder","bipolar disorder",'-,GCST012465,10:60562276
rs10043984-<b>C</b>,"4 x 10-8",,0.764,0.94242,'-,[0.92-0.96],KDM3B,"Bipolar disorder","bipolar disorder",'-,GCST012465,5:138376432
rs112481526-<b>A</b>,"2 x 10-9",,0.744,0.93885,'-,[0.92-0.96],KIAA1109,"Bipolar disorder","bipolar disorder",'-,GCST012465,4:122154852
rs113779084-<b>G</b>,"1 x 10-13",,0.701,0.92728,'-,[0.91-0.95],THSD7A,"Bipolar disorder","bipolar disorder",'-,GCST012465,7:11832161
rs115694474-<b>T</b>,"2 x 10-8",,0.799,1.06844,'-,[1.05-1.09],SAMMSON,"Bipolar disorder","bipolar disorder",'-,GCST012465,3:70439637
rs11764361-<b>A</b>,"3 x 10-9",,0.668,1.06343,'-,[1.04-1.08],"PUS7, SRPK2","Bipolar disorder","bipolar disorder",'-,GCST012465,7:105402782
rs11870683-<b>T</b>,"3 x 10-8",,0.65,1.05897,'-,[1.04-1.08],GSDMA,"Bipolar disorder","bipolar disorder",'-,GCST012465,17:39973588
rs12289486-<b>C</b>,"3 x 10-8",,0.885,0.92072,'-,[0.89-0.95],TENM4,"Bipolar disorder","bipolar disorder",'-,GCST012465,11:79381483
rs12575685-<b>G</b>,"1 x 10-10",,0.673,0.93688,'-,[0.92-0.96],SHANK2,"Bipolar disorder","bipolar disorder",'-,GCST012465,11:70671822
rs12668848-<b>G</b>,"2 x 10-9",,0.575,1.05866,'-,[1.04-1.08],MAD1L1,"Bipolar disorder","bipolar disorder",'-,GCST012465,7:1981360
rs12672003-<b>A</b>,"3 x 10-9",,0.887,0.91211,'-,[0.88-0.94],MPP6,"Bipolar disorder","bipolar disorder",'-,GCST012465,7:24607603
rs12932628-<b>G</b>,"7 x 10-9",,0.513,0.94459,'-,[0.93-0.96],"RPL13, CPNE7","Bipolar disorder","bipolar disorder",'-,GCST012465,16:89566317
rs13044225-<b>A</b>,"9 x 10-9",,0.56,0.94677,'-,[0.93-0.97],OSBPL2,"Bipolar disorder","bipolar disorder",'-,GCST012465,20:62290759
rs13195402-<b>G</b>,"6 x 10-15",,0.919,1.14614,'-,[1.11-1.18],BTN2A1,"Bipolar disorder","bipolar disorder",'-,GCST012465,6:26463347
rs13417268-<b>C</b>,"2 x 10-8",,0.758,1.06375,'-,[1.04-1.09],CERS6,"Bipolar disorder","bipolar disorder",'-,GCST012465,2:168625327
rs1487445-<b>C</b>,"1 x 10-15",,0.513,0.92849,'-,[0.91-0.95],"EIF4EBP2P3, MIR2113","Bipolar disorder","bipolar disorder",'-,GCST012465,6:98117335
rs28565152-<b>G</b>,"2 x 10-9",,0.762,0.9351,'-,[0.91-0.96],ADCY2,"Bipolar disorder","bipolar disorder",'-,GCST012465,5:7542798
rs2953928-<b>G</b>,"6 x 10-9",,0.933,0.89039,'-,[0.85-0.93],"RPL10AP3, VENTXP5","Bipolar disorder","bipolar disorder",'-,GCST012465,8:34294974
rs3088186-<b>C</b>,"2 x 10-8",,0.713,0.94488,'-,[0.93-0.96],MSRA,"Bipolar disorder","bipolar disorder",'-,GCST012465,8:10368845
rs35306827-<b>G</b>,"4 x 10-9",,0.775,1.06812,'-,[1.05-1.09],CUL4A,"Bipolar disorder","bipolar disorder",'-,GCST012465,13:113214731
rs35958438-<b>G</b>,"4 x 10-8",,0.772,1.06631,'-,[1.04-1.09],LINC02694,"Bipolar disorder","bipolar disorder",'-,GCST012465,15:38681592
rs4331993-<b>T</b>,"2 x 10-8",,0.618,0.94677,'-,[0.93-0.97],SYNE1,"Bipolar disorder","bipolar disorder",'-,GCST012465,6:152472437
rs4447398-<b>A</b>,"3 x 10-9",,0.131,1.08567,'-,[1.06-1.11],STARD9,"Bipolar disorder","bipolar disorder",'-,GCST012465,15:42612706
rs4619651-<b>G</b>,"5 x 10-11",,0.67,1.06833,'-,[1.05-1.09],"CNNM4, LMAN2L","Bipolar disorder","bipolar disorder",'-,GCST012465,2:96750416
rs4672-<b>G</b>,"3 x 10-9",,0.917,0.9033,'-,[0.87-0.94],FKBP2,"Bipolar disorder","bipolar disorder",'-,GCST012465,11:64242407
rs4702-<b>G</b>,"4 x 10-9",,0.446,1.05897,'-,[1.04-1.08],FURIN,"Bipolar disorder","bipolar disorder",'-,GCST012465,15:90883330
rs475805-<b>G</b>,"2 x 10-9",,0.233,0.9352,'-,[0.91-0.96],PACS1,"Bipolar disorder","bipolar disorder",'-,GCST012465,11:66081267
rs4790841-<b>C</b>,"3 x 10-8",,0.849,0.92969,'-,[0.9-0.96],"RPA1, RTN4RL1","Bipolar disorder","bipolar disorder",'-,GCST012465,17:1932188
rs5758064-<b>T</b>,"2 x 10-8",,0.523,1.0538,'-,[1.04-1.07],"MCHR1, SLC25A17","Bipolar disorder","bipolar disorder",'-,GCST012465,22:40757875
rs6032110-<b>A</b>,"1 x 10-9",,0.512,1.05908,'-,[1.04-1.08],RBPJL,"Bipolar disorder","bipolar disorder",'-,GCST012465,20:45315683
rs61554907-<b>G</b>,"2 x 10-8",,0.876,0.91686,'-,[0.89-0.95],THRA,"Bipolar disorder","bipolar disorder",'-,GCST012465,17:40064179
rs17183814-<b>G</b>,"3 x 10-8",,0.924,1.10838,'-,[1.07-1.14],SCN2A,"Bipolar disorder","bipolar disorder",'-,GCST012465,2:165295879
rs174592-<b>A</b>,"1 x 10-13",,0.605,0.93053,'-,[0.91-0.95],FADS2,"Bipolar disorder","bipolar disorder",'-,GCST012465,11:61851136
rs8039305-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,FURIN,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,15:90879313
rs7191999-<b>?</b>,"2 x 10-10",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs12919683-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs2011503-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs7267348-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs103197-<b>?</b>,"7 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs6694545-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs1841565-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs12563424-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs72692857-<b>?</b>,"1 x 10-10",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs13006508-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs12474906-<b>?</b>,"4 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs11682175-<b>?</b>,"4 x 10-8",,NR,'-,'-,'-,ACTG1P22,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,2:57760458
rs77071813-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs6746896-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs10497655-<b>?</b>,"5 x 10-8",,NR,'-,'-,'-,"MIR548AE1, ZNF804A","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,2:184597314
rs4380187-<b>?</b>,"2 x 10-10",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs13003404-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs4685-<b>?</b>,"7 x 10-9",,NR,'-,'-,'-,SF3B1,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,2:197393071
rs2949006-<b>?</b>,"2 x 10-10",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs2880986-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs34771152-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs9834970-<b>?</b>,"3 x 10-16",,NR,'-,'-,'-,"LINC02033, HSPD1P6","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,3:36814539
rs2710323-<b>?</b>,"3 x 10-13",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs6449529-<b>?</b>,"6 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs75836205-<b>?</b>,"7 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs7001340-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs4284148-<b>?</b>,"2 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs7095057-<b>?</b>,"3 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs12241517-<b>?</b>,"6 x 10-14",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs7121067-<b>?</b>,"9 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs4309187-<b>?</b>,"1 x 10-8",,NR,'-,'-,'-,"TMPRSS5, DRD2","Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,11:113541721
rs4298967-<b>?</b>,"5 x 10-17",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs2239063-<b>?</b>,"2 x 10-8",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs4762557-<b>?</b>,"1 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs11624408-<b>?</b>,"9 x 10-9",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs4906338-<b>?</b>,"1 x 10-10",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
rs1700006-<b>?</b>,"3 x 10-8",,NR,'-,'-,'-,'-,"Bipolar disorder (MTAG)","bipolar disorder",'-,GCST90020094,"Mapping not available"
