"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs1977199-<b>A</b>,"1 x 10-8",,'-,1.07,'-,[1.04-1.09],BTN2A1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:26466161
rs4380187-<b>A</b>,"7 x 10-9",,'-,1.06,'-,[1.04-1.08],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,"Mapping not available"
rs184538485-<b>A</b>,"7 x 10-9",,'-,1.08,'-,[1.05-1.10],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32522589
rs75782365-<b>T</b>,"8 x 10-24",,'-,1.21,'-,[1.16-1.25],BTN3A1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:26408323
rs114115252-<b>?</b>,"8 x 10-20",,'-,1.1627907,'-,[1.12-1.2],SFTA2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:30931418
rs1024582-<b>A</b>,"8 x 10-14",,'-,1.08,'-,[1.06-1.10],CACNA1C,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,12:2293080
rs2851447-<b>?</b>,"8 x 10-12",,'-,1.0752687,'-,[1.05-1.1],MPHOSPH9,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,12:123180566
rs1150688-<b>T</b>,"8 x 10-11",,'-,1.07,'-,[1.05-1.09],"TOB2P1, ZNF192P2","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:28195002
rs189600472-<b>T</b>,"8 x 10-11",,'-,1.12,'-,[1.08-1.16],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32526320
rs169738-<b>?</b>,"8 x 10-10",,'-,1.0638298,'-,[1.04-1.09],GGNBP1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:33569769
rs115625073-<b>T</b>,"9 x 10-14",,'-,1.11,'-,[1.08-1.14],"HCG4B, MCCD1P1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29924456
rs12954356-<b>?</b>,"9 x 10-10",,'-,1.0869565,'-,[1.05-1.11],TCF4,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,18:55586179
rs7907645-<b>T</b>,"9 x 10-10",,'-,1.12,'-,[1.08-1.16],"TRIM8, ARL3","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,10:102664043
rs10520163-<b>T</b>,"9 x 10-9",,'-,1.06,'-,[1.04-1.08],CLCN3,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,4:169705401
rs9607782-<b>A</b>,"9 x 10-9",,'-,1.07,'-,[1.04-1.09],EP300-AS1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,22:41191552
rs151267808-<b>T</b>,"1 x 10-22",,'-,1.24,'-,[1.19-1.30],"HLA-H, HCP5B","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29882943
rs7746199-<b>?</b>,"1 x 10-20",,'-,1.1363636,'-,[1.1-1.16],POM121L2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:27293545
rs115123779-<b>?</b>,"1 x 10-17",,'-,1.1494253,'-,[1.11-1.18],LINC02829,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29510044
rs115960997-<b>?</b>,"1 x 10-11",,'-,1.098901,'-,[1.08-1.14],"HLA-A, HLA-U","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29934332
rs1793889-<b>?</b>,"1 x 10-11",,'-,1.0869565,'-,[1.06-1.11],"HLA-C, HCG27","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31254404
rs142790902-<b>T</b>,"1 x 10-11",,'-,1.22,'-,[1.15-1.29],HLA-DRB1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32582137
rs145501595-<b>?</b>,"1 x 10-10",,'-,1.0869565,'-,[1.06-1.12],OR11A1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29445191
rs4642619-<b>A</b>,"1 x 10-10",,'-,1.08,'-,[1.06-1.11],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,8:110475239
rs2910032-<b>?</b>,"1 x 10-9",,'-,1.0638298,'-,[1.04-1.09],LINC01470,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,5:153160794
rs9270074-<b>T</b>,"1 x 10-9",,'-,1.08,'-,[1.05-1.11],HLA-DRB1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32586352
rs35131895-<b>?</b>,"1 x 10-8",,'-,1.0638298,'-,[1.04-1.09],KDM3B,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,5:138413188
rs9461856-<b>A</b>,"6 x 10-12",,'-,1.07,'-,[1.05-1.09],SYNGAP1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:33427422
rs113397282-<b>T</b>,"6 x 10-12",,'-,1.11,'-,[1.08-1.15],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32520273
rs35828350-<b>?</b>,"6 x 10-11",,'-,1.0752687,'-,[1.05-1.11],"ALPK3, ZNF592","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,15:84812610
rs764284-<b>A</b>,"6 x 10-11",,'-,1.07,'-,[1.05-1.09],"VN1R10P, ZNF204P","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:27344299
rs115325719-<b>T</b>,"6 x 10-11",,'-,1.12,'-,[1.08-1.16],HLA-DMA,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32963018
rs3735025-<b>T</b>,"6 x 10-10",,'-,1.06,'-,[1.04-1.09],DGKI,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,7:137390098
rs115283957-<b>C</b>,"6 x 10-10",,'-,1.08,'-,[1.05-1.10],"HLA-B, LINC02571","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31308658
rs59979824-<b>?</b>,"6 x 10-9",,'-,1.0638298,'-,[1.04-1.09],'-,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,2:192983614
rs1080500-<b>?</b>,"6 x 10-9",,'-,1.0638298,'-,[1.04-1.09],"PRKCD, RFT1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,3:53141001
rs171748-<b>A</b>,"6 x 10-9",,'-,1.06,'-,[1.04-1.08],"SMIM15-AS1, LINC02057","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,5:61203304
rs139480376-<b>A</b>,"6 x 10-9",,'-,1.09,'-,[1.06-1.12],HLA-DRB5,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32522469
rs17292804-<b>A</b>,"6 x 10-9",,'-,1.1,'-,[1.06-1.13],PPP1R13B,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,14:103738786
rs116408368-<b>T</b>,"7 x 10-17",,'-,1.15,'-,[1.12-1.19],TRIM26,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:30202733
rs59574136-<b>T</b>,"7 x 10-16",,'-,1.08,'-,[1.06-1.11],MAD1L1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,7:1996825
rs149979052-<b>?</b>,"7 x 10-14",,'-,1.1235955,'-,[1.09-1.15],PSORS1C1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:31137370
rs115682897-<b>?</b>,"7 x 10-14",,'-,1.1111112,'-,[1.09-1.14],"MTCO3P1, HLA-DQB3","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32725517
rs185717927-<b>C</b>,"7 x 10-13",,'-,1.23,'-,[1.16-1.31],"HLA-DRB1, HLA-DRB6","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32568724
rs113205291-<b>A</b>,"7 x 10-12",,'-,1.11,'-,[1.08-1.14],"HLA-H, HLA-T","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:29894844
rs149915948-<b>?</b>,"7 x 10-11",,'-,1.098901,'-,[1.08-1.14],ATAT1,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:30639723
rs17843707-<b>T</b>,"7 x 10-11",,'-,1.14,'-,[1.09-1.18],"HLA-DQA1, HLA-DQB1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32654605
rs116593970-<b>?</b>,"7 x 10-10",,'-,1.0752687,'-,[1.05-1.1],HLA-DQA2,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32742213
rs4523957-<b>T</b>,"7 x 10-10",,'-,1.07,'-,[1.04-1.09],SRR,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,17:2305605
rs191239160-<b>?</b>,"7 x 10-9",,'-,1.0752687,'-,[1.05-1.1],HLA-DRB6,"Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,6:32558215
rs301798-<b>?</b>,"7 x 10-9",,'-,1.0638298,'-,[1.04-1.09],"RERE, RERE-AS1","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,1:8428505
rs10211550-<b>?</b>,"7 x 10-9",,'-,1.0638298,'-,[1.04-1.09],"MOB4, HSPE1-MOB4","Autism spectrum disorder or schizophrenia","autism spectrum disorder, schizophrenia",'-,GCST004521,2:197518575
rs12552-<b>A</b>,"4 x 10-8",,0.424,'-,"0.047 unit increase",[0.029-0.065],OLFM4,"Autism and major depressive disorder (MTAG)","unipolar depression, autism spectrum disorder",'-,GCST007553,13:53051646
rs1806153-<b>T</b>,"4 x 10-8",,0.213,'-,"0.057 unit increase",[0.037-0.077],PAUPAR,"Autism and major depressive disorder (MTAG)","unipolar depression, autism spectrum disorder",'-,GCST007553,11:31828558
rs8063603-<b>A</b>,"7 x 10-6",,0.673,'-,"0.041 unit decrease",[0.023-0.059],RBFOX1,"Autism and major depressive disorder (MTAG)","unipolar depression, autism spectrum disorder",'-,GCST007553,16:6260644
rs61867293-<b>T</b>,"1 x 10-6",,0.216,'-,"0.05 unit decrease",[0.03-0.07],SORCS3,"Autism and major depressive disorder (MTAG)","unipolar depression, autism spectrum disorder",'-,GCST007553,10:104804166
rs55661361-<b>A</b>,"1 x 10-7",,0.348,'-,"0.047 unit decrease",'-,NRGN,"Autism and schizophrenia (MTAG)","autism spectrum disorder, schizophrenia",'-,GCST007555,11:124744061
rs2535627-<b>T</b>,"3 x 10-7",,0.516,'-,"0.047 unit increase",'-,"ITIH3, ITIH4","Autism and schizophrenia (MTAG)","autism spectrum disorder, schizophrenia",'-,GCST007555,3:52811089
rs7405404-<b>T</b>,"1 x 10-6",,0.215,'-,"0.054 unit increase",'-,'-,"Autism and schizophrenia (MTAG)","autism spectrum disorder, schizophrenia",'-,GCST007555,"Mapping not available"
rs6466055-<b>A</b>,"2 x 10-6",,0.345,'-,"0.046 unit increase",'-,SRPK2,"Autism and schizophrenia (MTAG)","autism spectrum disorder, schizophrenia",'-,GCST007555,7:105288617
rs2388334-<b>A</b>,"3 x 10-12",,0.517,'-,"0.065 unit decrease",[0.047-0.083],"EIF4EBP2P3, HLA-DRB5","Autism and educational attainment (MTAG)","autism spectrum disorder, self reported educational attainment",'-,GCST007554,6:98143746
rs1452075-<b>T</b>,"3 x 10-9",,0.721,'-,"0.061 unit increase",[0.041-0.081],CADPS,"Autism and educational attainment (MTAG)","autism spectrum disorder, self reported educational attainment",'-,GCST007554,3:62495388
rs11787216-<b>T</b>,"2 x 10-9",,0.364,'-,"0.058 unit decrease",[0.038-0.078],MROH5,"Autism and educational attainment (MTAG)","autism spectrum disorder, self reported educational attainment",'-,GCST007554,8:141605122
rs13294439-<b>A</b>,"3 x 10-7",,0.596,'-,"0.048 unit decrease",[0.03-0.066],'-,"Autism and educational attainment (MTAG)","autism spectrum disorder, self reported educational attainment",'-,GCST007554,9:23358877
rs325506-<b>C</b>,"3 x 10-11",,0.423,'-,"0.057 unit increase",[0.039-0.075],'-,"Autism and major depressive disorder (MTAG)","unipolar depression, autism spectrum disorder",'-,GCST007553,5:104676602
rs10149470-<b>A</b>,"9 x 10-9",,0.487,'-,"0.049 unit increase",[0.033-0.065],"RNU7-160P, BAG5","Autism and major depressive disorder (MTAG)","unipolar depression, autism spectrum disorder",'-,GCST007553,14:103551616
rs1620977-<b>A</b>,"7 x 10-9",,0.26,'-,"0.056 unit increase",[0.036-0.076],NEGR1,"Autism and major depressive disorder (MTAG)","unipolar depression, autism spectrum disorder",'-,GCST007553,1:72263459
rs16854048-<b>A</b>,"1 x 10-8",,0.858,'-,"0.069 unit increase",[0.045-0.093],BEND4,"Autism and major depressive disorder (MTAG)","unipolar depression, autism spectrum disorder",'-,GCST007553,4:42121711
rs4976976-<b>?</b>,"4 x 10-11",,NR,'-,"0.0199 unit decrease",NR,TSNARE1,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,8:142230292
rs9644880-<b>?</b>,"1 x 10-8",,NR,'-,"0.017 unit increase",NR,"HMGB3P24, RNF38","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,9:36318848
rs11556063-<b>?</b>,"3 x 10-8",,NR,'-,"0.0168 unit increase",NR,"SLC25A6P5, TMEM38B","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,9:105819760
rs12764899-<b>?</b>,"3 x 10-12",,NR,'-,"0.021 unit decrease",NR,"AS3MT, BORCS7-ASMT","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,10:102875346
rs515997-<b>?</b>,"3 x 10-9",,NR,'-,"0.0179 unit increase",NR,"ARL14EP, FSHB","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,11:30245491
rs2514218-<b>?</b>,"7 x 10-9",,NR,'-,"0.0174 unit decrease",NR,DRD2,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,11:113522272
rs4936215-<b>?</b>,"1 x 10-8",,NR,'-,"0.0172 unit decrease",NR,'-,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,"Mapping not available"
rs2007044-<b>?</b>,"2 x 10-17",,NR,'-,"0.0256 unit increase",NR,CACNA1C,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,12:2235794
rs116940627-<b>?</b>,"2 x 10-8",,NR,'-,"0.0169 unit decrease",NR,"GLTP, TCHP","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,12:109898741
rs4766428-<b>?</b>,"4 x 10-9",,NR,'-,"0.0177 unit increase",NR,ATP2A2,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,12:110285440
rs2102949-<b>?</b>,"2 x 10-11",,NR,'-,"0.0202 unit decrease",NR,MPHOSPH9,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,12:123192216
rs10148671-<b>?</b>,"6 x 10-9",,NR,'-,"0.0175 unit increase",NR,LINC02326,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,14:29000167
rs12892815-<b>?</b>,"4 x 10-8",,NR,'-,"0.0166 unit increase",NR,"UNGP3, DYNLL1P1","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,14:81249645
rs246193-<b>?</b>,"1 x 10-8",,NR,'-,"0.0171 unit increase",NR,"NDRG4, SETD6","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,16:58513954
rs12948749-<b>?</b>,"2 x 10-9",,NR,'-,"0.0182 unit decrease",NR,GID4,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,17:18046488
rs199503-<b>?</b>,"3 x 10-9",,NR,'-,"0.0179 unit decrease",NR,WNT3,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,17:46784796
rs11874716-<b>?</b>,"2 x 10-8",,NR,'-,"0.017 unit decrease",NR,LINC01929,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,18:55083457
rs28758902-<b>?</b>,"8 x 10-9",,NR,'-,"0.0174 unit increase",NR,"LINC01415, TCF4","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,18:55740956
rs2053079-<b>?</b>,"4 x 10-9",,NR,'-,"0.0177 unit increase",NR,ZNF536,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,19:30496516
rs6065094-<b>?</b>,"7 x 10-11",,NR,'-,"0.0196 unit increase",NR,'-,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,"Mapping not available"
rs5750857-<b>?</b>,"2 x 10-10",,NR,'-,"0.0191 unit increase",NR,CACNA1I,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,22:39604216
rs35998080-<b>?</b>,"3 x 10-8",,NR,'-,"0.0166 unit increase",NR,LINC02797,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,1:72812932
rs11165872-<b>?</b>,"4 x 10-8",,NR,'-,"0.0165 unit decrease",NR,DPYD,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,1:97437034
rs72700813-<b>?</b>,"7 x 10-10",,NR,'-,"0.0186 unit decrease",NR,"ADAMTSL4-AS2, FALEC","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,1:150537068
rs11693094-<b>?</b>,"3 x 10-9",,NR,'-,"0.0178 unit decrease",NR,ZNF804A,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,2:184736693
rs260755-<b>?</b>,"3 x 10-9",,NR,'-,"0.0178 unit increase",NR,"SATB2, RNU7-147P","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,2:199256438
rs2949006-<b>?</b>,"1 x 10-11",,NR,'-,"0.0205 unit decrease",NR,'-,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,"Mapping not available"
rs11685299-<b>?</b>,"6 x 10-10",,NR,'-,"0.0186 unit decrease",NR,CUL3,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,2:224526579
rs4144797-<b>?</b>,"5 x 10-15",,NR,'-,"0.0235 unit decrease",NR,GIGYF2,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,2:232697487
rs9876421-<b>?</b>,"2 x 10-8",,NR,'-,"0.0168 unit increase",NR,"LINC02033, HSPD1P6","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,3:36806825
rs940174-<b>?</b>,"5 x 10-10",,NR,'-,"0.0188 unit decrease",NR,STAG1,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,3:136590868
rs34796896-<b>?</b>,"3 x 10-9",,NR,'-,"0.0179 unit decrease",NR,FXR1,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,3:180905467
rs3846343-<b>?</b>,"4 x 10-8",,NR,'-,"0.0165 unit decrease",NR,"IGBP1P5, LINC02261","Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,4:27348195
rs223332-<b>?</b>,"3 x 10-8",,NR,'-,"0.0167 unit increase",NR,CISD2,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,4:102869029
rs1986252-<b>?</b>,"8 x 10-14",,NR,'-,"0.0225 unit increase",NR,ZSWIM6,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,5:61458592
rs58120505-<b>?</b>,"5 x 10-12",,NR,'-,"0.0208 unit decrease",NR,'-,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,"Mapping not available"
rs860003-<b>?</b>,"8 x 10-9",,NR,'-,"0.0174 unit increase",NR,CALN1,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,7:72115777
rs973044-<b>?</b>,"3 x 10-8",,NR,'-,"0.0167 unit decrease",NR,DMTF1,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,7:87170864
rs12546760-<b>?</b>,"4 x 10-8",,NR,'-,"0.0165 unit increase",NR,RN7SL178P,"Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))","autism spectrum disorder, schizophrenia",'-,GCST90016620,8:8517326
