"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs7562367-<b>G</b>,"1 x 10-9",,0.329,'-,"0.007 unit increase",[0.005-0.009],"MSH6, FBXO11","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:47805474
rs11125268-<b>G</b>,"1 x 10-10",,0.692,'-,"0.008 unit increase",[0.006-0.01],"RPL7P13, RNU6-439P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:49654470
rs10490159-<b>C</b>,"1 x 10-12",,0.601,'-,"0.008 unit decrease",[0.006-0.01],NRXN1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:51114121
rs72808453-<b>A</b>,"4 x 10-8",,0.918,'-,"0.011 unit decrease",[0.0071-0.0149],VRK2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:57941204
rs10490091-<b>A</b>,"5 x 10-13",,0.866,'-,"0.012 unit increase",[0.0081-0.0159],LINC01122,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:58654736
rs767012-<b>C</b>,"2 x 10-8",,0.176,'-,"0.008 unit increase",[0.0041-0.0119],"LINC01793, RNU6-508P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:59532004
rs7598185-<b>C</b>,"4 x 10-10",,0.684,'-,"0.008 unit increase",[0.006-0.01],"MIR4432HG, RNA5SP94","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:59725124
rs1344293-<b>G</b>,"2 x 10-22",,0.477,'-,"0.012 unit decrease",[0.01-0.014],"MIR4432HG, RNA5SP94","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:59906023
rs2668733-<b>C</b>,"9 x 10-29",,0.365,'-,"0.014 unit decrease",[0.012-0.016],"RNA5SP94, MIR4432HG","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:60259881
rs10184550-<b>G</b>,"4 x 10-12",,0.44,'-,"0.008 unit increase",[0.006-0.01],BCL11A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:60502159
rs79036893-<b>T</b>,"5 x 10-21",,0.784,'-,"0.014 unit increase",[0.012-0.016],"RPL27P5, OTX1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:63104641
rs371708617-<b>G</b>,"8 x 10-13",,0.794,'-,"0.011 unit increase",[0.009-0.013],WDPCP,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:63705766
rs277686-<b>C</b>,"4 x 10-9",,0.642,'-,"0.007 unit increase",[0.005-0.009],DNAJC11,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:6687837
rs1193232-<b>G</b>,"3 x 10-10",,0.544,'-,"0.007 unit decrease",[0.005-0.009],CAMTA1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:7490285
rs3820277-<b>G</b>,"5 x 10-16",,0.476,'-,"0.01 unit increase",[0.008-0.012],IGSF21,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:18110163
rs7524140-<b>C</b>,"6 x 10-11",,0.87,'-,"0.012 unit decrease",[0.0081-0.0159],"COL16A1, ADGRB2","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:31713660
rs10914684-<b>G</b>,"4 x 10-17",,0.661,'-,"0.01 unit increase",[0.008-0.012],PHC2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:33329971
rs6688223-<b>A</b>,"2 x 10-8",,0.214,'-,"0.009 unit decrease",[0.0051-0.0129],HPCAL4,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:39685996
rs11209838-<b>C</b>,"6 x 10-11",,0.685,'-,"0.008 unit increase",[0.006-0.01],"FOXO6, SCMH1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:41307285
rs951740-<b>G</b>,"5 x 10-30",,0.383,'-,"0.014 unit decrease",[0.012-0.016],PTPRF,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:43546066
rs571862-<b>C</b>,"6 x 10-20",,0.239,'-,"0.012 unit increase",[0.01-0.014],PTPRF,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:43617439
rs6588376-<b>G</b>,"1 x 10-16",,0.793,'-,"0.012 unit decrease",[0.01-0.014],ELAVL4,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:50136823
rs11587399-<b>A</b>,"8 x 10-14",,0.785,'-,"0.011 unit increase",[0.009-0.013],"LINC02808, HMGB1P45","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:50395399
rs55930348-<b>G</b>,"2 x 10-8",,0.772,'-,"0.008 unit decrease",[0.006-0.01],DAB1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:57428901
rs4912332-<b>C</b>,"2 x 10-11",,0.514,'-,"0.008 unit decrease",[0.006-0.01],DAB1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:58349571
rs12747808-<b>T</b>,"4 x 10-11",,0.836,'-,"0.01 unit decrease",[0.0061-0.0139],"CYP2J2, HOOK1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:59882674
rs12751178-<b>A</b>,"5 x 10-12",,0.863,'-,"0.012 unit increase",[0.0081-0.0159],"LINC02778, LINC01748","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:60288383
rs332827-<b>G</b>,"3 x 10-17",,0.542,'-,"0.01 unit increase",[0.008-0.012],NFIA,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:61277488
rs7528604-<b>G</b>,"7 x 10-18",,0.558,'-,"0.01 unit increase",[0.008-0.012],PDE4B,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:65941669
rs3795530-<b>G</b>,"1 x 10-10",,0.695,'-,"0.008 unit increase",[0.006-0.01],SGIP1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:66562798
rs12740789-<b>G</b>,"6 x 10-20",,0.803,'-,"0.014 unit increase",[0.01-0.018],"RPL31P12, NEGR1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:72286390
rs190891254-<b>C</b>,"1 x 10-16",,0.816,'-,"0.013 unit increase",[0.0091-0.0169],LINC02797,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:72814140
rs4274014-<b>C</b>,"1 x 10-21",,0.508,'-,"0.011 unit decrease",[0.009-0.013],"KRT8P21, RN7SKP19","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:73185521
rs1514174-<b>C</b>,"5 x 10-17",,0.436,'-,"0.01 unit increase",[0.008-0.012],"TNNI3K, FPGT-TNNI3K","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:74527379
rs147935091-<b>G</b>,"3 x 10-10",,0.956,'-,"0.019 unit increase",[0.013-0.025],"LHX8, TYW3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:74987276
rs6688826-<b>T</b>,"1 x 10-13",,0.699,'-,"0.009 unit decrease",[0.007-0.011],"HMGB1P18, HNRNPA1P64","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:80346644
rs56920577-<b>T</b>,"4 x 10-9",,0.779,'-,"0.008 unit decrease",[0.006-0.01],"LINC01362, ADGRL2","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,1:82334656
rs6742483-<b>G</b>,"7 x 10-13",,0.692,'-,"0.009 unit decrease",[0.007-0.011],SCN2A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:165368443
rs77143891-<b>C</b>,"3 x 10-9",,0.958,'-,"0.016 unit decrease",[0.01-0.022],RAPGEF4-AS1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:172704236
rs7575189-<b>G</b>,"2 x 10-14",,0.412,'-,"0.009 unit increase",[0.007-0.011],MAP3K20,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:173150440
rs4972559-<b>G</b>,"4 x 10-10",,0.306,'-,"0.008 unit decrease",[0.006-0.01],"CDCA7, JPT1P1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:173388566
rs7584946-<b>T</b>,"6 x 10-10",,0.566,'-,"0.007 unit increase",[0.005-0.009],PDE11A,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:177796398
rs4233789-<b>T</b>,"1 x 10-16",,0.252,'-,"0.012 unit decrease",[0.01-0.014],LINC01934,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:181179770
rs1918700-<b>G</b>,"3 x 10-8",,0.26,'-,"0.007 unit decrease",[0.005-0.009],"DNAJC10, PDE1A","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:182584998
rs56306056-<b>G</b>,"9 x 10-13",,0.782,'-,"0.01 unit increase",[0.008-0.012],"CACYBPP2, LIN28AP1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:183551882
rs1534599-<b>T</b>,"1 x 10-8",,0.414,'-,"0.007 unit decrease",[0.005-0.009],"SPATS2L, MAIP1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:200208410
rs13394795-<b>T</b>,"2 x 10-13",,0.758,'-,"0.01 unit increase",[0.008-0.012],"FZD7, RNU6-440P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:202003008
rs6715945-<b>A</b>,"2 x 10-8",,0.797,'-,"0.008 unit decrease",[0.006-0.01],"RN7SL40P, BMPR2","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:202358572
rs2135160-<b>T</b>,"2 x 10-8",,0.9,'-,"0.011 unit decrease",[0.0071-0.0149],ERBB4,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:212349743
rs72944387-<b>C</b>,"2 x 10-13",,0.746,'-,"0.01 unit decrease",[0.008-0.012],IKZF2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:213006241
rs7580488-<b>C</b>,"9 x 10-13",,0.621,'-,"0.009 unit increase",[0.007-0.011],"CCDC195, CUL3","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:224608546
rs12690535-<b>G</b>,"5 x 10-14",,0.179,'-,"0.011 unit decrease",[0.0071-0.0149],"NYAP2, DOCK10","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,2:225394657
rs9809849-<b>G</b>,"2 x 10-9",,0.578,'-,"0.007 unit decrease",[0.005-0.009],"SUMF1, CRBN","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,3:3684472
rs4479577-<b>C</b>,"7 x 10-9",,0.516,'-,"0.007 unit decrease",[0.005-0.009],"GRM7-AS3, RN7SL553P","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,3:5682131
rs55855024-<b>C</b>,"6 x 10-13",,0.701,'-,"0.009 unit decrease",[0.007-0.011],PLCL2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,3:16809262
rs9812906-<b>G</b>,"3 x 10-11",,0.559,'-,"0.008 unit increase",[0.006-0.01],TBC1D5,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,3:17484013
rs56168640-<b>G</b>,"2 x 10-8",,0.723,'-,"0.008 unit increase",[0.006-0.01],SGO1-AS1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,3:20671102
rs13099267-<b>G</b>,"8 x 10-9",,0.301,'-,"0.007 unit decrease",[0.005-0.009],UBE2E1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,3:23837326
rs904592-<b>C</b>,"2 x 10-10",,0.514,'-,"0.007 unit decrease",[0.005-0.009],"RARB, RNA5SP125","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,3:25151611
rs1520625-<b>G</b>,"2 x 10-8",,0.633,'-,"0.007 unit decrease",[0.005-0.009],LINC01811,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,3:34567384
rs67723420-<b>T</b>,"1 x 10-8",,0.631,'-,"0.007 unit increase",[0.005-0.009],ARPP21,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,3:35733623
rs76887862-<b>G</b>,"3 x 10-13",,0.863,'-,"0.012 unit decrease",[0.0081-0.0159],"POMGNT2, SNRK","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,3:43279922
rs12517546-<b>C</b>,"8 x 10-13",,0.818,'-,"0.011 unit increase",[0.0071-0.0149],"MRPS30, HCN1","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,5:45250373
rs7714281-<b>T</b>,"1 x 10-18",,0.622,'-,"0.011 unit increase",[0.009-0.013],"RNA5SP182, HMGB1P47","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,5:51435546
rs329621-<b>A</b>,"8 x 10-15",,0.303,'-,"0.01 unit increase",[0.008-0.012],NDUFAF2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,5:60991175
rs2028269-<b>G</b>,"5 x 10-11",,0.593,'-,"0.008 unit decrease",[0.006-0.01],THBS4,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,5:80012492
rs13357015-<b>G</b>,"9 x 10-14",,0.369,'-,"0.009 unit decrease",[0.007-0.011],RASGRF2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,5:80967584
rs6452785-<b>C</b>,"4 x 10-32",,0.532,'-,"0.014 unit increase",[0.012-0.016],TMEM161B-AS1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,5:88389683
rs4916724-<b>C</b>,"2 x 10-18",,0.206,'-,"0.013 unit decrease",[0.011-0.015],LINC00461,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,5:88558599
rs152285-<b>C</b>,"2 x 10-10",,0.092,'-,"0.014 unit decrease",[0.01-0.018],MCTP1,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,5:94850558
rs2548532-<b>C</b>,"5 x 10-11",,0.434,'-,"0.008 unit decrease",[0.006-0.01],ERAP2,"Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,5:96902874
rs72780741-<b>C</b>,"3 x 10-22",,0.829,'-,"0.015 unit increase",[0.011-0.019],"RNU6-334P, LINC02163","Externalizing behaviour (multivariate analysis)","attention deficit hyperactivity disorder, substance abuse, antisocial behaviour measurement",'-,GCST90061435,5:104592616
