"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs6448799-<b>T</b>,"7 x 10-8",,0.3,1.08,'-,[1.05-1.11],'-,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,4:11628425
rs72807343-<b>T</b>,"7 x 10-7",,0.016,1.35,'-,[1.20-1.52],SQSTM1,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,5:179811261
rs9381040-<b>C</b>,"6 x 10-7",,0.703,1.0753,'-,[1.04-1.1],"TREML2, TREM2","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,6:41186912
rs7818382-<b>T</b>,"8 x 10-8",,0.469,1.07,'-,[1.04-1.10],NDUFAF6,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,8:95041772
rs7920721-<b>G</b>,"3 x 10-7",,0.387,1.07,'-,[1.04-1.10],"ECHDC3, USP6NL-AS1","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,10:11678309
rs10751667-<b>T</b>,"6 x 10-7",,0.634,1.0753,'-,[1.04-1.1],AP2A2,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,11:941941
rs7295246-<b>G</b>,"3 x 10-7",,0.406,1.07,'-,[1.04-1.10],"ADAMTS20, EEF1A1P17","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,12:43573874
rs2337406-<b>C</b>,"3 x 10-7",,0.897,1.1494,'-,[1.09-1.2],"IGHV3-71, IGHV2-70","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,14:106772332
rs8035452-<b>T</b>,"3 x 10-7",,0.661,1.0753,'-,[1.04-1.1],SPPL2A,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,15:50748601
rs74615166-<b>C</b>,"4 x 10-7",,0.02,1.29,'-,[1.17-1.42],TRIP4,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,15:64433291
rs7225151-<b>A</b>,"4 x 10-7",,0.121,1.1,'-,[1.06-1.15],"SCIMP, ZNF594-DT","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,17:5233752
chr17:61538148-<b>A</b>,"3 x 10-7",,0.018,1.34,'-,[1.20-1.50],'-,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST002245,"Mapping not available"
rs11159647-<b>?</b>,"2 x 10-6",,NR,'-,'-,'-,'-,"Alzheimer's disease","Alzheimer disease",'-,GCST000255,14:84308865
rs3826656-<b>?</b>,"6 x 10-6",,NR,'-,'-,'-,"CD33, SIGLEC22P","Alzheimer's disease","Alzheimer disease",'-,GCST000255,19:51223357
rs157580-<b>?</b>,"1 x 10-40",,NR,'-,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST000313,19:44892009
rs7561528-<b>A</b>,"4 x 10-14",,0.35,1.17,'-,[1.13-1.22],"BIN1, NIFKP9","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST001026,2:127132061
rs4938933-<b>?</b>,"8 x 10-12",,0.61,1.12,'-,[1.09-1.15],MS4A4A,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST001026,11:60266956
rs6701713-<b>A</b>,"5 x 10-10",,0.20,1.16,'-,[1.11-1.22],CR1,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST001026,1:207612944
rs1532278-<b>?</b>,"8 x 10-8",,0.64,1.12,'-,[1.08-1.18],CLU,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST001026,8:27608798
rs561655-<b>?</b>,"7 x 10-11",,0.66,1.15,'-,[1.10-1.19],"PICALM, RNU6-560P","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST001026,11:86089237
rs3752246-<b>G</b>,"6 x 10-7",,0.19,1.15,'-,[1.09-1.21],ABCA7,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST001026,19:1056493
rs9349407-<b>C</b>,"9 x 10-9",,0.27,1.11,'-,[1.07-1.15],CD2AP,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST001026,6:47485642
rs3865444-<b>?</b>,"2 x 10-9",,0.70,1.1,'-,[1.08-1.14],"SIGLEC22P, CD33","Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST001026,19:51224706
rs11767557-<b>?</b>,"6 x 10-10",,0.81,1.11,'-,[1.08-1.16],EPHA1-AS1,"Alzheimer's disease (late onset)","Alzheimer disease",'-,GCST001026,7:143412046
rs10792832-<b>G</b>,"4 x 10-6",,0.65,1.14,'-,[1.08-1.19],"RNU6-560P, LINC02695","Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,11:86156833
rs679515-<b>T</b>,"4 x 10-9",,0.21,1.22,'-,[1.14-1.30],CR1,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,1:207577223
rs6733839-<b>T</b>,"1 x 10-9",,0.41,1.2,'-,[1.13-1.27],"BIN1, NIFKP9","Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,2:127135234
rs1125355-<b>A</b>,"4 x 10-6",,0.26,1.16,'-,[1.09-1.23],DAPL1,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,2:158844068
rs17366218-<b>A</b>,"2 x 10-6",,0.95,1.5384616,'-,[1.28-1.85],PDE1A,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,2:182154019
rs178585-<b>C</b>,"4 x 10-6",,0.47,1.13,'-,[1.07-1.19],'-,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,2:211107743
rs71316816-<b>C</b>,"9 x 10-6",,0.92,1.25,'-,[1.14-1.37],CADM2,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,3:85855884
rs9869689-<b>T</b>,"3 x 10-6",,0.1,1.21,'-,[1.12-1.31],FBXO40,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,3:121607829
rs10018288-<b>G</b>,"4 x 10-6",,0.19,1.16,'-,[1.09-1.24],"LINC00290, LINC02500","Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,4:181180536
rs2876189-<b>G</b>,"6 x 10-6",,0.31,1.14,'-,[1.08-1.21],OFCC1,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,6:10101984
rs1129187-<b>T</b>,"7 x 10-6",,0.45,1.13,'-,[1.07-1.19],PEX6,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,6:42964462
rs59406683-<b>A</b>,"6 x 10-6",,0.89,1.2048193,'-,[1.11-1.3],'-,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,7:110142514
rs9331896-<b>T</b>,"3 x 10-9",,0.62,1.1904762,'-,[1.12-1.25],CLU,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,8:27610169
rs639012-<b>G</b>,"1 x 10-7",,0.7,1.1627907,'-,[1.1-1.22],PICALM,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,11:85970540
rs471470-<b>A</b>,"3 x 10-8",,0.68,1.1627907,'-,[1.1-1.23],"RNU6-560P, PICALM","Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,11:86120499
rs2854437-<b>G</b>,"2 x 10-6",,0.87,1.2345679,'-,[1.14-1.35],SORD,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,15:45065212
rs721146-<b>A</b>,"4 x 10-6",,0.21,1.17,'-,[1.09-1.25],LINC01684,"Alzheimer's disease in APOE e4+ carriers","Alzheimer disease",'-,GCST002813,21:24540925
rs2271920-<b>A</b>,"8 x 10-6",,0.39,1.11,'-,[1.06-1.16],PTK2B,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,8:27458600
rs11218343-<b>T</b>,"9 x 10-6",,0.96,1.3,'-,[1.16-1.45],SORL1,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,11:121564878
rs16830122-<b>A</b>,"2 x 10-6",,0.13,1.17,'-,[1.10-1.25],KCNN3,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,1:154713065
rs4663105-<b>C</b>,"2 x 10-12",,0.43,1.19,'-,[1.13-1.24],"NIFKP9, BIN1","Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,2:127133851
rs16847609-<b>A</b>,"5 x 10-7",,0.09,1.19,'-,[1.11-1.28],"HSPA8P9, CLDN18","Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,3:137931894
rs13146780-<b>C</b>,"3 x 10-6",,0.05,1.23,'-,[1.13-1.34],RN7SL193P,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,4:43849075
rs78538083-<b>C</b>,"8 x 10-6",,0.06,1.32,'-,[1.17-1.48],IL21-AS1,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,4:122647254
rs71636213-<b>G</b>,"9 x 10-6",,0.1,1.18,'-,[1.10-1.27],"SERINC5, KRT18P45","Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,5:80285949
rs382216-<b>C</b>,"2 x 10-7",,0.64,1.1494253,'-,[1.09-1.22],CDC42SE2,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,5:131351444
rs6890695-<b>G</b>,"6 x 10-7",,0.79,1.1494253,'-,[1.09-1.22],RAPGEF6,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,5:131552731
rs758324-<b>T</b>,"4 x 10-7",,0.81,1.1627907,'-,[1.1-1.22],FNIP1,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,5:131773852
rs142958719-<b>G</b>,"3 x 10-7",,0.82,1.1627907,'-,[1.1-1.23],MEIKIN,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,5:131897266
rs476428-<b>G</b>,"2 x 10-7",,0.81,1.1627907,'-,[1.1-1.23],ACSL6,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,5:131965922
rs11168036-<b>T</b>,"3 x 10-7",,0.5,1.12,'-,[1.07-1.17],"HBEGF, PFDN1","Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,5:140327854
rs11761441-<b>G</b>,"2 x 10-6",,0.46,1.12,'-,[1.07-1.17],'-,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,7:82377
rs10807828-<b>C</b>,"7 x 10-6",,0.51,1.098901,'-,[1.05-1.15],'-,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,7:25528235
rs75045569-<b>T</b>,"8 x 10-6",,0.83,1.1494253,'-,[1.08-1.22],EPHA1-AS1,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,7:143412115
rs2279590-<b>C</b>,"2 x 10-6",,0.6,1.1235955,'-,[1.08-1.18],CLU,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,8:27598736
rs7920721-<b>G</b>,"3 x 10-6",,0.38,1.12,'-,[1.07-1.17],"ECHDC3, USP6NL-AS1","Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,10:11678309
rs59616746-<b>C</b>,"1 x 10-6",,0.85,1.2987013,'-,[1.18-1.45],SH2D4B,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,10:80629227
rs61310603-<b>T</b>,"8 x 10-6",,0.84,1.1904762,'-,[1.11-1.3],'-,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,10:128547890
rs1582763-<b>G</b>,"2 x 10-9",,0.63,1.1494253,'-,[1.1-1.2],MS4A4A,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,11:60254475
rs3851179-<b>C</b>,"2 x 10-6",,0.65,1.1235955,'-,[1.06-1.18],"RNU6-560P, LINC02695","Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,11:86157598
rs10498633-<b>G</b>,"4 x 10-7",,0.78,1.1494253,'-,[1.09-1.22],SLC24A4,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,14:92460608
rs7207400-<b>T</b>,"5 x 10-6",,0.75,1.1363636,'-,[1.08-1.2],LINC02210-CRHR1,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,17:45746994
rs2732703-<b>T</b>,"6 x 10-9",,0.87,1.369863,'-,[1.23-1.54],ARL17B,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,17:46275856
rs199499-<b>C</b>,"6 x 10-6",,0.81,1.1627907,'-,[1.09-1.23],WNT3,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,17:46788132
rs71380849-<b>A</b>,"9 x 10-7",,0.05,1.47,'-,[1.26-1.71],"CDR2L, HID1-AS1","Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,17:74979653
rs6110969-<b>T</b>,"3 x 10-6",,0.08,1.2,'-,[1.11-1.29],PPIAP17,"Alzheimer's disease in APOE e4- carriers","Alzheimer disease",'-,GCST002817,20:16216865
rs2075650-<b>G</b>,"1 x 10-295",,0.14,2.53,'-,[2.41-2.66],TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST000682,19:44892362
APOE-<b>E3</b>,"4 x 10-9",,NR,'-,'-,'-,'-,"Alzheimer's disease","Alzheimer disease",'-,GCST001372,"Mapping not available"
APOE-<b>E4</b>,"7 x 10-16",,NR,'-,'-,'-,'-,"Alzheimer's disease","Alzheimer disease",'-,GCST001372,"Mapping not available"
rs4298437-<b>A</b>,"2 x 10-6",,0.26,'-,'-,'-,RELN,"Alzheimer's disease","Alzheimer disease",'-,GCST000676,7:103985430
rs11782819-<b>?</b>,"3 x 10-6",,NR,'-,'-,'-,LINCR-0001,"Alzheimer's disease","Alzheimer disease",'-,GCST000676,8:10477271
rs4972634-<b>T</b>,"4 x 10-6",,0.59,1.31,'-,[1.19-1.43],"RPSAP24, LINC01960","Alzheimer's disease with no specific cognitive domain impairment","Alzheimer disease",'-,GCST007333,2:174042477
rs11708767-<b>A</b>,"3 x 10-7",,0.43,1.33,'-,[1.21-1.45],MED12L,"Alzheimer's disease with no specific cognitive domain impairment","Alzheimer disease",'-,GCST007333,3:151401938
rs4533991-<b>T</b>,"2 x 10-6",,0.46,1.32,'-,[1.2-1.44],'-,"Alzheimer's disease with no specific cognitive domain impairment","Alzheimer disease",'-,GCST007333,6:51233850
rs78358979-<b>A</b>,"5 x 10-7",,0.06,1.76,'-,[1.54-1.98],'-,"Alzheimer's disease with no specific cognitive domain impairment","Alzheimer disease",'-,GCST007333,6:86795185
rs6978679-<b>A</b>,"2 x 10-6",,0.73,1.36,'-,[1.24-1.48],"CDHR3, SYPL1","Alzheimer's disease with no specific cognitive domain impairment","Alzheimer disease",'-,GCST007333,7:106078297
rs72839770-<b>T</b>,"4 x 10-6",,0.36,1.31,'-,[1.19-1.43],DVL2,"Alzheimer's disease with no specific cognitive domain impairment","Alzheimer disease",'-,GCST007333,17:7228873
rs7264688-<b>T</b>,"5 x 10-6",,0.67,1.47,'-,[1.31-1.63],"MGME1, OVOL2","Alzheimer's disease with no specific cognitive domain impairment","Alzheimer disease",'-,GCST007333,20:17974063
rs429358-<b>?</b>,"5 x 10-36",,NR,4.348,'-,'-,APOE,"Alzheimer's disease","Alzheimer disease",'-,GCST90026487,19:44908684
rs2075650-<b>?</b>,"7 x 10-17",,NR,2.737,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST90026487,19:44892362
rs157582-<b>?</b>,"2 x 10-35",(females),NR,2.6219604,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44892962
rs77104831-<b>?</b>,"2 x 10-6",(males),NR,4.27716,'-,'-,FBXL13,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,7:102911421
rs429358-<b>?</b>,"2 x 10-91",,NR,3.9972339,'-,'-,APOE,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44908684
rs7561207-<b>?</b>,"4 x 10-6",(females),NR,2.1267998,'-,'-,ANTXR1,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,2:69138666
rs12450778-<b>?</b>,"2 x 10-6",,NR,2.0929258,'-,'-,"EPOP, SRCIN1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,17:38658216
rs429358-<b>?</b>,"3 x 10-31",(males),NR,3.8628085,'-,'-,APOE,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44908684
rs769449-<b>?</b>,"6 x 10-47",(females),NR,3.7354689,'-,'-,APOE,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44906745
rs157580-<b>?</b>,"4 x 10-23",,NR,1.7063565,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44892009
rs4420638-<b>?</b>,"2 x 10-24",(males),NR,3.3425252,'-,'-,"APOC1P1, APOC1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44919689
rs56131196-<b>?</b>,"3 x 10-24",(males),NR,3.3117516,'-,'-,"APOC1P1, APOC1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44919589
rs76252969-<b>?</b>,"5 x 10-6",,NR,1.68319,'-,'-,"RPL13AP7, RNA5SP489","Alzheimer's disease","Alzheimer disease",'-,GCST007600,21:25277446
rs2075650-<b>?</b>,"8 x 10-26",(males),NR,3.2904043,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44892362
rs56131196-<b>?</b>,"6 x 10-77",,NR,3.2625577,'-,'-,"APOC1P1, APOC1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44919589
rs4420638-<b>?</b>,"9 x 10-77",,NR,3.2591338,'-,'-,"APOC1P1, APOC1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44919689
rs2075650-<b>?</b>,"2 x 10-71",,NR,3.2239969,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44892362
rs56131196-<b>?</b>,"4 x 10-48",(females),NR,3.2052002,'-,'-,"APOC1P1, APOC1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44919589
rs62402815-<b>?</b>,"4 x 10-7",(females),NR,1.6387721,'-,'-,LNC-LBCS,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,6:19350484
rs111436800-<b>?</b>,"5 x 10-6",,NR,1.6282058,'-,'-,Y_RNA,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,21:23456358
rs71352238-<b>?</b>,"6 x 10-38",(females),NR,3.0343766,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44891079
rs11969759-<b>?</b>,"2 x 10-6",(females),NR,1.6222337,'-,'-,TNXB,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,6:32053353
rs405697-<b>?</b>,"1 x 10-13",,NR,1.5548013,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44901434
rs405697-<b>?</b>,"1 x 10-8",(females),NR,1.5508373,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44901434
rs584007-<b>?</b>,"2 x 10-9",(females),NR,1.5096664,'-,'-,"APOE, APOC1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44913221
rs439401-<b>?</b>,"3 x 10-9",(females),NR,1.5058857,'-,'-,"APOE, APOC1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44911194
rs1497197-<b>?</b>,"3 x 10-6",,NR,1.4972146,'-,'-,LHX1-DT,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,17:36819274
rs584007-<b>?</b>,"3 x 10-14",,NR,1.4945852,'-,'-,"APOE, APOC1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44913221
rs439401-<b>?</b>,"6 x 10-14",,NR,1.486781,'-,'-,"APOE, APOC1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44911194
rs62402815-<b>?</b>,"2 x 10-6",,NR,1.4489708,'-,'-,LNC-LBCS,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,6:19350484
rs7963314-<b>?</b>,"3 x 10-6",(females),NR,1.4279574,'-,'-,LINC02414,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,12:131573284
rs10405693-<b>?</b>,"1 x 10-9",(females),NR,1.4069744,'-,'-,"NECTIN2, BCAM","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44823407
rs10402271-<b>?</b>,"2 x 10-9",(females),NR,1.4007349,'-,'-,"BCAM, NECTIN2","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44825957
rs2233083-<b>?</b>,"1 x 10-6",,NR,7.2292986,'-,'-,MAPK7,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,17:19383150
rs12450778-<b>?</b>,"2 x 10-6",(females),NR,2.4201357,'-,'-,"EPOP, SRCIN1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,17:38658216
rs429358-<b>?</b>,"1 x 10-53",(females),NR,3.921738,'-,'-,APOE,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44908684
rs769449-<b>?</b>,"7 x 10-30",(males),NR,3.921353,'-,'-,APOE,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44906745
rs769449-<b>?</b>,"2 x 10-83",,NR,3.8717523,'-,'-,APOE,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44906745
rs157580-<b>?</b>,"4 x 10-9",(males),NR,1.7230357,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44892009
rs73165159-<b>?</b>,"3 x 10-6",(males),NR,3.3545792,'-,'-,"CENPM, LINC00634","Alzheimer's disease","Alzheimer disease",'-,GCST007600,22:41950038
rs157580-<b>?</b>,"6 x 10-14",(females),NR,1.6891578,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44892009
rs71352238-<b>?</b>,"2 x 10-25",(males),NR,3.295186,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44891079
rs2282079-<b>?</b>,"4 x 10-6",,NR,1.6799409,'-,'-,"PAX5, RPL32P21","Alzheimer's disease","Alzheimer disease",'-,GCST007600,9:37036250
rs8103315-<b>?</b>,"2 x 10-6",(males),NR,1.6666555,'-,'-,BCL3,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44750911
rs9862849-<b>?</b>,"3 x 10-6",(males),NR,1.6597484,'-,'-,'-,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,3:66855351
rs4420638-<b>?</b>,"8 x 10-48",(females),NR,3.1868043,'-,'-,"APOC1P1, APOC1","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44919689
rs71352238-<b>?</b>,"7 x 10-69",,NR,3.181876,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44891079
rs2075650-<b>?</b>,"1 x 10-39",(females),NR,3.1072497,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44892362
rs116593898-<b>?</b>,"3 x 10-6",,NR,3.0120482,'-,'-,SFT2D2,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,1:168232648
rs157582-<b>?</b>,"1 x 10-23",(males),NR,2.8279662,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44892962
rs157582-<b>?</b>,"4 x 10-63",,NR,2.7341528,'-,'-,TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44892962
rs34925435-<b>?</b>,"5 x 10-6",(males),NR,2.7270248,'-,'-,"TMCC1-DT, TRH","Alzheimer's disease","Alzheimer disease",'-,GCST007600,3:129947221
rs1871047-<b>A</b>,"2 x 10-6",,0.619781,1.270037,'-,[1.15-1.39],NECTIN2,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44848489
rs440277-<b>G</b>,"2 x 10-7",,0.691681,1.321105,'-,[1.19-1.45],NECTIN2,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44857967
rs769450-<b>G</b>,"6 x 10-19",,0.61311,1.59501,'-,[1.44-1.75],APOE,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44907187
rs6859-<b>A</b>,"2 x 10-21",,0.428373,1.599071,'-,[1.45-1.75],NECTIN2,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44878777
rs405509-<b>T</b>,"2 x 10-21",,0.496776,1.613847,'-,[1.46-1.77],"APOE, TOMM40","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44905579
rs8106922-<b>A</b>,"2 x 10-20",,0.615581,1.624312,'-,[1.47-1.78],TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44898409
rs1160985-<b>C</b>,"1 x 10-22",,0.564132,1.653124,'-,[1.49-1.81],TOMM40,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44900155
rs7259620-<b>G</b>,"2 x 10-23",,0.568042,1.6754,'-,[1.51-1.84],"TOMM40, APOE","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44904531
rs7412-<b>C</b>,"4 x 10-13",,0.928632,2.214072,'-,[1.79-2.64],APOE,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44908822
rs35242772-<b>C</b>,"1 x 10-6",,0.356238,1.230973,'-,[1.13-1.33],MIR302F,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,18:30214382
rs912322-<b>A</b>,"1 x 10-6",,0.73251,1.259729,'-,[1.15-1.37],MYO16,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,13:109155938
rs283814-<b>G</b>,"9 x 10-6",,0.933446,1.588872,'-,[1.3-1.88],NECTIN2,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44885967
rs77657034-<b>G</b>,"5 x 10-6",,0.9924,6.912992,'-,[3.02-10.81],MAP4K4,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,2:101857264
rs483082-<b>?</b>,"1 x 10-37",(females),0.734105,2.6149259,'-,'-,"APOC1, APOE","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44912921
rs283815-<b>?</b>,"9 x 10-23",(males),0.753336,2.794014,'-,'-,NECTIN2,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44887076
rs483082-<b>?</b>,"1 x 10-62",,0.738441,2.6436493,'-,'-,"APOC1, APOE","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44912921
rs10405693-<b>?</b>,"3 x 10-14",,NR,1.3981868,'-,'-,"NECTIN2, BCAM","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44823407
rs10402271-<b>?</b>,"7 x 10-14",,NR,1.3904976,'-,'-,"BCAM, NECTIN2","Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44825957
rs8103315-<b>?</b>,"4 x 10-6",,NR,1.3527919,'-,'-,BCL3,"Alzheimer's disease","Alzheimer disease",'-,GCST007600,19:44750911
rs2298369-<b>?</b>,"3 x 10-7",(females),NR,1.3267368,'-,'-,"MIR155HG, MRPL39","Alzheimer's disease","Alzheimer disease",'-,GCST007600,21:25583969
rs10953322-<b>?</b>,"5 x 10-6",,NR,1.3187115,'-,'-,"SERPINE1, TRIM56","Alzheimer's disease","Alzheimer disease",'-,GCST007600,7:101103377
