"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Background trait(s)","Study accession",Location
rs116842147-<b>T</b>,"6 x 10-7",,0.0105958,1.075,'-,[1.05-1.1],UFL1-AS1,"Major depressive disorder","unipolar depression",'-,GCST009979,6:96479972
rs7568777-<b>A</b>,"1 x 10-6",,0.1858,1.075,'-,[1.04-1.11],"RTN4, CLHC1","Major depressive disorder","unipolar depression",'-,GCST009979,2:55156291
rs9964540-<b>A</b>,"3 x 10-6",,0.00879648,1.075,'-,[1.04-1.11],"RNU6-340P, Y_RNA","Major depressive disorder","unipolar depression",'-,GCST009979,18:2643559
rs2466882-<b>A</b>,"1 x 10-6",,0.582441,1.076,'-,[1.05-1.11],'-,"Major depressive disorder","unipolar depression",'-,GCST009979,12:22903786
rs34071114-<b>T</b>,"4 x 10-7",,0.046004,1.077,'-,[1.05-1.11],"SLC25A5P1, WBP2NL","Major depressive disorder","unipolar depression",'-,GCST009979,22:42000886
rs30266-<b>A</b>,"2 x 10-7",,0.333712,1.082,'-,[1.05-1.11],"RNU6-334P, LINC02163","Major depressive disorder","unipolar depression",'-,GCST009979,5:104636656
rs3807866-<b>A</b>,"1 x 10-7",,0.398234,1.084,'-,[1.05-1.11],TMEM106B,"Major depressive disorder","unipolar depression",'-,GCST009979,7:12210752
rs35514087-<b>G</b>,"2 x 10-7",,0.0476509,1.086,'-,[1.05-1.12],'-,"Major depressive disorder","unipolar depression",'-,GCST009979,5:136696864
rs13214628-<b>G</b>,"1 x 10-6",,0.9730667,1.1337868,'-,[1.08-1.19],"VNN2, VNN3","Major depressive disorder in trauma exposed individuals","unipolar depression","trauma exposure measurement",GCST009980,6:132741777
rs73176142-<b>C</b>,"3 x 10-6",,0.982012,1.1273957,'-,[1.08-1.18],"RNU6-348P, PLD1","Major depressive disorder in trauma exposed individuals","unipolar depression","trauma exposure measurement",GCST009980,3:171542960
rs10468608-<b>C</b>,"5 x 10-6",,0.627944,1.126126,'-,[1.07-1.18],"MAP2K3, EIF1P5","Major depressive disorder in trauma exposed individuals","unipolar depression","trauma exposure measurement",GCST009980,17:21283048
rs35099409-<b>T</b>,"5 x 10-6",,0.9511414,1.1248593,'-,[1.07-1.18],INTS9,"Major depressive disorder in trauma exposed individuals","unipolar depression","trauma exposure measurement",GCST009980,8:28876569
rs2498010-<b>A</b>,"6 x 10-6",,0.372037,1.1248593,'-,[1.07-1.18],'-,"Major depressive disorder in trauma exposed individuals","unipolar depression","trauma exposure measurement",GCST009980,10:84826084
rs10892733-<b>T</b>,"6 x 10-6",,0.706353,1.1235955,'-,[1.07-1.18],"SC5D, BMPR1AP2","Major depressive disorder in trauma exposed individuals","unipolar depression","trauma exposure measurement",GCST009980,11:121344415
rs79954464-<b>G</b>,"7 x 10-6",,0.9710358,1.1235955,'-,[1.07-1.18],"ZNF683, LIN28A","Major depressive disorder in trauma exposed individuals","unipolar depression","trauma exposure measurement",GCST009980,1:26402358
rs138567168-<b>C</b>,"5 x 10-6",,0.9811409,1.1235955,'-,[1.07-1.18],TRIM44,"Major depressive disorder in trauma exposed individuals","unipolar depression","trauma exposure measurement",GCST009980,11:35778692
rs72710803-<b>C</b>,"1 x 10-10",,0.0879,1.0245901,'-,[1.02-1.03],LINC01645,Depression,"unipolar depression",'-,GCST007342,1:177458882
rs169235-<b>G</b>,"2 x 10-11",,0.247,1.017294,'-,[1.01-1.02],CACNA1E,Depression,"unipolar depression",'-,GCST007342,1:181771788
rs17641524-<b>C</b>,"8 x 10-20",,0.7909,1.0245901,'-,[1.02-1.03],DENND1B,Depression,"unipolar depression",'-,GCST007342,1:197735587
rs12052908-<b>T</b>,"4 x 10-22",,0.4675,1.0214505,'-,[1.02-1.03],RNA5SP87,Depression,"unipolar depression",'-,GCST007342,2:22280172
rs1568452-<b>T</b>,"3 x 10-40",,0.3851,1.03,'-,[1.025-1.034],ACTG1P22,Depression,"unipolar depression",'-,GCST007342,2:57785698
rs7585722-<b>C</b>,"5 x 10-13",,0.1542,1.0214505,'-,[1.02-1.03],RNF103-CHMP3,Depression,"unipolar depression",'-,GCST007342,2:86592005
rs1226412-<b>T</b>,"3 x 10-18",,0.7917,1.023,'-,[1.018-1.029],LINC01876,Depression,"unipolar depression",'-,GCST007342,2:156254801
rs62188629-<b>A</b>,"5 x 10-13",,0.3136,1.017,'-,[1.012-1.022],MYOSLID,Depression,"unipolar depression",'-,GCST007342,2:207179746
rs4346585-<b>C</b>,"5 x 10-12",,0.304,1.0162601,'-,[1.01-1.02],"ZKSCAN7-AS1, SOCS5P3",Depression,"unipolar depression",'-,GCST007342,3:44695001
rs13084037-<b>G</b>,"2 x 10-17",,0.226,1.0214505,'-,[1.02-1.03],"C3orf84, KLHDC8B",Depression,"unipolar depression",'-,GCST007342,3:49176633
rs141954845-<b>A</b>,"1 x 10-15",,0.388,1.018,'-,[1.014-1.022],FHIT,Depression,"unipolar depression",'-,GCST007342,3:61207237
rs6783233-<b>T</b>,"1 x 10-13",,0.2833,1.018,'-,[1.013-1.023],'-,Depression,"unipolar depression",'-,GCST007342,3:117791137
rs1095626-<b>C</b>,"6 x 10-39",,0.4201,1.0288066,'-,[1.02-1.03],RSRC1,Depression,"unipolar depression",'-,GCST007342,3:158260173
rs7685686-<b>A</b>,"6 x 10-15",,0.5753,1.017,'-,[1.013-1.022],HTT,Depression,"unipolar depression",'-,GCST007342,4:3205415
rs34937911-<b>T</b>,"5 x 10-13",,0.8838,1.025,'-,[1.018-1.032],"BEND4, SLC30A9",Depression,"unipolar depression",'-,GCST007342,4:42108336
rs45510091-<b>A</b>,"8 x 10-21",,0.9472,1.047,'-,[1.037-1.057],KIAA1109,Depression,"unipolar depression",'-,GCST007342,4:122265238
rs35553410-<b>C</b>,"2 x 10-10",,0.2538,1.0162601,'-,[1.01-1.02],LINC02479,Depression,"unipolar depression",'-,GCST007342,4:130316226
rs60157091-<b>T</b>,"6 x 10-21",,0.515,1.021,'-,[1.016-1.025],"RN7SKP157, KIF2A",Depression,"unipolar depression",'-,GCST007342,5:62213828
rs3099439-<b>C</b>,"2 x 10-21",,0.4712,1.0214505,'-,[1.02-1.03],TMEM161B,Depression,"unipolar depression",'-,GCST007342,5:88249501
rs10061069-<b>G</b>,"5 x 10-22",,0.7788,1.025641,'-,[1.02-1.03],"FAM172A, POU5F2",Depression,"unipolar depression",'-,GCST007342,5:93735924
rs30266-<b>A</b>,"2 x 10-45",,0.3296,1.033,'-,[1.028-1.037],"RNU6-334P, LINC02163",Depression,"unipolar depression",'-,GCST007342,5:104636656
rs11135349-<b>C</b>,"2 x 10-30",,0.5287,1.025641,'-,[1.02-1.03],'-,Depression,"unipolar depression",'-,GCST007342,5:165096466
rs200949-<b>A</b>,"2 x 10-37",,0.8744,1.044,'-,[1.037-1.051],"H3C11, H1-5",Depression,"unipolar depression",'-,GCST007342,6:27867657
rs9363467-<b>T</b>,"3 x 10-12",,0.6035,1.016,'-,[1.011-1.021],ADH5P4,Depression,"unipolar depression",'-,GCST007342,6:65855810
rs7758630-<b>T</b>,"8 x 10-14",,0.5949,1.0162601,'-,[1.01-1.02],"GRIK2, ASCC3",Depression,"unipolar depression",'-,GCST007342,6:100939428
rs1933802-<b>G</b>,"1 x 10-19",,0.5464,1.0204082,'-,[1.02-1.02],LIN28B-AS1,Depression,"unipolar depression",'-,GCST007342,6:104918016
rs2876520-<b>G</b>,"3 x 10-17",,0.4729,1.0193679,'-,[1.01-1.02],HIVEP2,Depression,"unipolar depression",'-,GCST007342,6:142675481
rs725616-<b>T</b>,"1 x 10-9",,0.3644,1.014,'-,[1.009-1.018],SAMD5,Depression,"unipolar depression",'-,GCST007342,6:147629286
rs2029865-<b>T</b>,"4 x 10-17",,0.5466,1.01833,'-,[1.01-1.02],'-,Depression,"unipolar depression",'-,GCST007342,6:164700811
rs3823624-<b>T</b>,"2 x 10-26",,0.8067,1.03,'-,[1.024-1.036],MAD1L1,Depression,"unipolar depression",'-,GCST007342,7:2070711
rs2043539-<b>A</b>,"8 x 10-24",,0.4177,1.022,'-,[1.018-1.027],TMEM106B,Depression,"unipolar depression",'-,GCST007342,7:12214254
rs2247523-<b>G</b>,"9 x 10-14",,0.4681,1.0162601,'-,[1.01-1.02],PCLO,Depression,"unipolar depression",'-,GCST007342,7:82825088
rs16887442-<b>T</b>,"1 x 10-11",,0.4347,1.015,'-,[1.011-1.019],SEMA3E,Depression,"unipolar depression",'-,GCST007342,7:83307593
rs58104186-<b>A</b>,"4 x 10-18",,0.4689,1.019,'-,[1.015-1.024],'-,Depression,"unipolar depression",'-,GCST007342,7:109459862
rs7807677-<b>T</b>,"5 x 10-22",,0.5505,1.021,'-,[1.017-1.026],CTTNBP2,Depression,"unipolar depression",'-,GCST007342,7:117862520
rs7837935-<b>G</b>,"1 x 10-13",,0.8478,1.0224949,'-,[1.02-1.03],CYP7B1,Depression,"unipolar depression",'-,GCST007342,8:64649462
rs67436663-<b>G</b>,"3 x 10-8",,0.7598,1.0141988,'-,[1.01-1.02],"NCOA2, RN7SL203P",Depression,"unipolar depression",'-,GCST007342,8:70435391
rs1354115-<b>A</b>,"4 x 10-17",,0.6243,1.019,'-,[1.014-1.023],CARM1P1,Depression,"unipolar depression",'-,GCST007342,9:2983774
rs1982277-<b>T</b>,"1 x 10-15",,0.7594,1.021,'-,[1.016-1.026],'-,Depression,"unipolar depression",'-,GCST007342,9:11513019
rs263645-<b>A</b>,"7 x 10-16",,0.5438,1.018,'-,[1.013-1.022],RN7SL720P,Depression,"unipolar depression",'-,GCST007342,9:17016505
rs3793577-<b>G</b>,"6 x 10-22",,0.5335,1.0214505,'-,[1.02-1.03],ELAVL2,Depression,"unipolar depression",'-,GCST007342,9:23737629
rs59283172-<b>G</b>,"1 x 10-6",,0.8931,1.017294,'-,[1.01-1.02],'-,Depression,"unipolar depression",'-,GCST007342,9:25232980
rs34653192-<b>G</b>,"3 x 10-16",,0.6804,1.0193679,'-,[1.02-1.02],'-,Depression,"unipolar depression",'-,GCST007342,9:31124454
rs7030813-<b>T</b>,"9 x 10-30",,0.3736,1.025,'-,[1.021-1.03],PAX5,Depression,"unipolar depression",'-,GCST007342,9:36999372
rs10817969-<b>T</b>,"1 x 10-12",,0.7173,1.017,'-,[1.012-1.022],ASTN2,Depression,"unipolar depression",'-,GCST007342,9:116968766
rs913930-<b>G</b>,"1 x 10-21",,0.3567,1.0224949,'-,[1.02-1.03],TLR4,Depression,"unipolar depression",'-,GCST007342,9:117721731
rs2670139-<b>C</b>,"2 x 10-12",,0.2391,1.01833,'-,[1.01-1.02],DENND1A,Depression,"unipolar depression",'-,GCST007342,9:123871976
rs997934-<b>T</b>,"5 x 10-13",,0.3795,1.016,'-,[1.012-1.021],ADARB2,Depression,"unipolar depression",'-,GCST007342,10:1753000
rs528732638-<b>GAA</b>,"1 x 10-10",,0.13,3.62,'-,[2.38-5.5],"AQP4-AS1, CHST9","Severe depressive disorders in coronary artery disease","unipolar depression","coronary artery disease",GCST007230,18:26940224
rs11054833-<b>A</b>,"3 x 10-6",,0.13,2.47,'-,[1.6-3.8],"MANSC1, LOH12CR2","Severe depressive disorders in coronary artery disease","unipolar depression","coronary artery disease",GCST007230,12:12350535
rs11835646-<b>T</b>,"4 x 10-6",,0.44,2.12,'-,[1.47-3.06],ACSS3,"Severe depressive disorders in coronary artery disease","unipolar depression","coronary artery disease",GCST007230,12:81158559
rs7148335-<b>G</b>,"5 x 10-6",,0.08,2.9411764,'-,[1.79-5],BRMS1L,"Severe depressive disorders in coronary artery disease","unipolar depression","coronary artery disease",GCST007230,14:35913595
rs60466238-<b>T</b>,"9 x 10-6",,0.12,2.58,'-,[1.65-4.03],"KIAA0087, LINC02860","Severe depressive disorders in coronary artery disease","unipolar depression","coronary artery disease",GCST007230,7:26612673
rs12967855-<b>A</b>,"1 x 10-19",,0.3295,1.021,'-,[1.016-1.026],CELF4,Depression,"unipolar depression",'-,GCST007342,18:37558282
rs7227069-<b>A</b>,"2 x 10-28",,0.4326,1.024,'-,[1.02-1.029],DCC,Depression,"unipolar depression",'-,GCST007342,18:53205432
rs62091461-<b>C</b>,"2 x 10-14",,0.7726,1.0204082,'-,[1.02-1.03],RAB27B,Depression,"unipolar depression",'-,GCST007342,18:54821441
rs12966052-<b>G</b>,"4 x 10-11",,0.8195,1.0193679,'-,[1.01-1.02],LINC01929,Depression,"unipolar depression",'-,GCST007342,18:55084408
rs12967143-<b>G</b>,"2 x 10-27",,0.3016,1.025641,'-,[1.02-1.03],TCF4,Depression,"unipolar depression",'-,GCST007342,18:55431781
rs7241572-<b>A</b>,"3 x 10-13",,0.201,1.02,'-,[1.015-1.026],"CTDP1, KCNG2",Depression,"unipolar depression",'-,GCST007342,18:79820712
rs33431-<b>T</b>,"5 x 10-8",,0.6144,1.012,'-,[1.008-1.016],ZNF536,Depression,"unipolar depression",'-,GCST007342,19:30449082
rs143186028-<b>T</b>,"7 x 10-18",,0.1778,1.025,'-,[1.019-1.03],"CHD6, EMILIN3",Depression,"unipolar depression",'-,GCST007342,20:41368764
rs12624433-<b>A</b>,"2 x 10-14",,0.2584,1.019,'-,[1.014-1.024],SLC12A5,Depression,"unipolar depression",'-,GCST007342,20:46052214
rs5995992-<b>C</b>,"3 x 10-35",,0.2845,1.0309278,'-,[1.03-1.04],"ACTBP15, MIR1281",Depression,"unipolar depression",'-,GCST007342,22:41091214
rs9592461-<b>A</b>,"1 x 10-28",,0.4874,1.025,'-,[1.02-1.029],PCDH9,Depression,"unipolar depression",'-,GCST007342,13:66367660
rs61990288-<b>G</b>,"2 x 10-31",,0.4917,1.025641,'-,[1.02-1.03],LRFN5,Depression,"unipolar depression",'-,GCST007342,14:41605523
rs1045430-<b>G</b>,"4 x 10-25",,0.5208,1.0224949,'-,[1.02-1.03],AREL1,Depression,"unipolar depression",'-,GCST007342,14:74663532
rs7193263-<b>G</b>,"4 x 10-19",,0.3321,1.0204082,'-,[1.02-1.03],RBFOX1,Depression,"unipolar depression",'-,GCST007342,16:6265879
rs12923444-<b>C</b>,"2 x 10-24",,0.4375,1.0235415,'-,[1.02-1.03],METTL9,Depression,"unipolar depression",'-,GCST007342,16:21628389
rs301799-<b>C</b>,"4 x 10-31",,0.4306,1.025641,'-,[1.02-1.03],"RERE-AS1, RERE",Depression,"unipolar depression",'-,GCST007342,1:8429242
rs1002656-<b>C</b>,"5 x 10-19",,0.2967,1.0214505,'-,[1.02-1.03],"GRIK3, FTLP18",Depression,"unipolar depression",'-,GCST007342,1:36727140
rs1466887-<b>C</b>,"1 x 10-8",,0.4489,1.0121458,'-,[1.01-1.02],"RNA5SP43, RNU6-636P",Depression,"unipolar depression",'-,GCST007342,1:37243727
rs11579246-<b>A</b>,"9 x 10-18",,0.9067,1.033,'-,[1.025-1.04],ELAVL4,Depression,"unipolar depression",'-,GCST007342,1:50093490
rs1890946-<b>C</b>,"9 x 10-19",,0.5329,1.0193679,'-,[1.02-1.02],NRDC,Depression,"unipolar depression",'-,GCST007342,1:51876755
rs10789214-<b>T</b>,"4 x 10-10",,0.5661,1.014,'-,[1.009-1.018],SGIP1,Depression,"unipolar depression",'-,GCST007342,1:66681134
rs2568958-<b>A</b>,"4 x 10-52",,0.6156,1.034,'-,[1.03-1.039],"RPL31P12, NEGR1",Depression,"unipolar depression",'-,GCST007342,1:72299433
rs10890020-<b>G</b>,"3 x 10-34",,0.4844,1.026694,'-,[1.02-1.03],RN7SKP19,Depression,"unipolar depression",'-,GCST007342,1:73203153
rs113188507-<b>A</b>,"3 x 10-21",,0.2838,1.024,'-,[1.019-1.029],HMGB1P18,Depression,"unipolar depression",'-,GCST007342,1:80343951
rs10913112-<b>C</b>,"2 x 10-20",,0.6233,1.0214505,'-,[1.02-1.03],"RPS29P5, COP1",Depression,"unipolar depression",'-,GCST007342,1:175944692
rs1021363-<b>A</b>,"4 x 10-23",,0.3547,1.023,'-,[1.018-1.027],SORCS3,Depression,"unipolar depression",'-,GCST007342,10:104851081
rs1448938-<b>A</b>,"4 x 10-15",,0.4171,1.017,'-,[1.013-1.022],DCDC1,Depression,"unipolar depression",'-,GCST007342,11:30871277
rs2509805-<b>T</b>,"5 x 10-16",,0.3209,1.019,'-,[1.015-1.024],"OR5BA1P, OR5AZ1P",Depression,"unipolar depression",'-,GCST007342,11:57883324
rs198457-<b>C</b>,"5 x 10-14",,0.8075,1.0214505,'-,[1.02-1.03],DAGLA,Depression,"unipolar depression",'-,GCST007342,11:61704206
rs58621819-<b>T</b>,"2 x 10-10",,0.2097,1.017294,'-,[1.01-1.02],LTBP3,Depression,"unipolar depression",'-,GCST007342,11:65547359
rs7117514-<b>G</b>,"4 x 10-14",,0.4583,1.0162601,'-,[1.01-1.02],SHANK2,Depression,"unipolar depression",'-,GCST007342,11:70698832
rs7932640-<b>T</b>,"3 x 10-25",,0.4417,1.023,'-,[1.019-1.027],GRM5,Depression,"unipolar depression",'-,GCST007342,11:89011257
rs61902811-<b>G</b>,"4 x 10-39",,0.6318,1.0288066,'-,[1.02-1.03],DRD2,Depression,"unipolar depression",'-,GCST007342,11:113500036
rs57344483-<b>G</b>,"5 x 10-9",,0.0741,1.0245901,'-,[1.02-1.03],'-,Depression,"unipolar depression",'-,GCST007342,11:127152665
rs78337797-<b>T</b>,"1 x 10-11",,0.8781,1.023,'-,[1.016-1.03],SOX5,Depression,"unipolar depression",'-,GCST007342,12:23834991
rs56314503-<b>G</b>,"1 x 10-16",,0.2513,1.0204082,'-,[1.02-1.03],'-,Depression,"unipolar depression",'-,GCST007342,12:84071243
rs3213572-<b>A</b>,"6 x 10-20",,0.4745,1.02,'-,[1.016-1.024],SPPL3,Depression,"unipolar depression",'-,GCST007342,12:120767275
rs1409379-<b>T</b>,"8 x 10-11",,0.7641,1.017,'-,[1.012-1.022],B3GLCT,Depression,"unipolar depression",'-,GCST007342,13:31333604
rs1343605-<b>A</b>,"2 x 10-25",,0.384,1.023,'-,[1.019-1.028],"LINC01065, OLFM4",Depression,"unipolar depression",'-,GCST007342,13:53072913
rs9545360-<b>C</b>,"7 x 10-9",,0.8193,1.017294,'-,[1.01-1.02],SPRY2,Depression,"unipolar depression",'-,GCST007342,13:80252238
rs4772087-<b>T</b>,"2 x 10-20",,0.3732,1.021,'-,[1.017-1.026],STK24,Depression,"unipolar depression",'-,GCST007342,13:98462787
rs1956373-<b>G</b>,"6 x 10-12",,0.2564,1.017294,'-,[1.01-1.02],RTN1,Depression,"unipolar depression",'-,GCST007342,14:59675104
rs1152578-<b>C</b>,"4 x 10-12",,0.5643,1.0152284,'-,[1.01-1.02],ESR2,Depression,"unipolar depression",'-,GCST007342,14:64230319
rs10149470-<b>G</b>,"7 x 10-22",,0.5131,1.0204082,'-,[1.02-1.02],"RNU7-160P, BAG5",Depression,"unipolar depression",'-,GCST007342,14:103551616
rs8037355-<b>C</b>,"2 x 10-18",,0.4444,1.0193679,'-,[1.02-1.02],'-,Depression,"unipolar depression",'-,GCST007342,15:37351630
rs34488670-<b>C</b>,"5 x 10-13",,0.2113,1.0193679,'-,[1.01-1.02],SEMA6D,Depression,"unipolar depression",'-,GCST007342,15:47392739
rs7198928-<b>T</b>,"4 x 10-23",,0.6159,1.022,'-,[1.018-1.027],RBFOX1,Depression,"unipolar depression",'-,GCST007342,16:7616400
rs7200826-<b>T</b>,"3 x 10-28",,0.2551,1.027,'-,[1.022-1.032],SHISA9,Depression,"unipolar depression",'-,GCST007342,16:12972976
rs56887639-<b>G</b>,"6 x 10-13",,0.2736,1.017294,'-,[1.01-1.02],'-,Depression,"unipolar depression",'-,GCST007342,16:13661673
rs75581564-<b>A</b>,"3 x 10-13",,0.1165,1.025,'-,[1.018-1.032],PIPOX,Depression,"unipolar depression",'-,GCST007342,17:29036732
rs644695-<b>A</b>,"5 x 10-6",,0.88,1.35,'-,[NR],LINC00578,"Major depressive disorder (broad)","unipolar depression",'-,GCST000551,3:177573909
rs5990417-<b>T</b>,"6 x 10-6",,0.83,1.23,'-,[NR],'-,"Major depressive disorder (broad)","unipolar depression",'-,GCST000551,X:95824871
rs1106634-<b>A</b>,"7 x 10-7",,0.14,1.3,'-,[NR],ATP6V1B2,"Major depressive disorder (broad)","unipolar depression",'-,GCST000551,8:20208538
rs17144465-<b>G</b>,"8 x 10-7",,0.03,1.56,'-,[NR],SP4,"Major depressive disorder (broad)","unipolar depression",'-,GCST000551,7:21464809
rs9870680-<b>T</b>,"1 x 10-6",,0.44,1.19,'-,[NR],GRM7,"Major depressive disorder (broad)","unipolar depression",'-,GCST000551,3:7487868
rs2326810-<b>G</b>,"7 x 10-6",,0.92,1.41,'-,[NR],"LY86-AS1, LY86","Major depressive disorder (broad)","unipolar depression",'-,GCST000551,6:6612234
rs1612122-<b>T</b>,"7 x 10-6",,0.48,1.17,'-,[NR],LINC01517,"Major depressive disorder (broad)","unipolar depression",'-,GCST000551,10:29002969
rs10265216-<b>A</b>,"3 x 10-6",,0.28,1.19,'-,[NR],MKLN1,"Major depressive disorder (broad)","unipolar depression",'-,GCST000551,7:131215362
rs724568-<b>C</b>,"5 x 10-6",,0.36,1.17,'-,[NR],"LINC02831, LINC01812","Major depressive disorder (broad)","unipolar depression",'-,GCST000551,2:67715348
rs4238010-<b>G</b>,"6 x 10-6",,0.02,1.72,'-,'-,"PARP11-AS1, HSPA8P5","Major depressive disorder","unipolar depression",'-,GCST000304,12:4009151
rs1481631-<b>?</b>,"2 x 10-6",,NR,'-,'-,'-,"RNU6-1263P, LINC00973","Major depressive disorder","unipolar depression",'-,GCST006582,3:98969178
rs2247523-<b>?</b>,"5 x 10-6",,NR,'-,'-,'-,PCLO,"Major depressive disorder","unipolar depression",'-,GCST006582,7:82825088
rs1780436-<b>?</b>,"7 x 10-6",,NR,'-,'-,'-,LINC02629,"Major depressive disorder","unipolar depression",'-,GCST006582,10:33968684
rs4625554-<b>G</b>,"9 x 10-6","(% improvement - SSRI treated - 12 weeks)",0.2996789,'-,"0.1927 unit increase",[0.11-0.28],"TIGAR, CCND2","Major depressive disorder","unipolar depression",'-,GCST001850,12:4307138
rs2546057-<b>A</b>,"3 x 10-7","(% improvement - 12 weeks)",0.52,1.183,'-,[1.12-1.24],"RN7SL150P, KCTD15","Major depressive disorder","unipolar depression",'-,GCST001850,19:33829949
rs364477-<b>C</b>,"4 x 10-6","(remission - SSRI treated - 12 weeks)",0.2154931,1.6925,'-,[1.47-1.92],DMRT1,"Major depressive disorder","unipolar depression",'-,GCST001850,9:955794
rs17634917-<b>A</b>,"3 x 10-6","(% improvement - 12 weeks)",0.94,1.371,'-,[1.23-1.51],"RFPL4A, NLRP9","Major depressive disorder","unipolar depression",'-,GCST001850,19:55754298
rs2377360-<b>G</b>,"9 x 10-6","(remission - SSRI treated - 12 weeks)",0.2632403,1.6,'-,[1.39-1.81],ESRRG,"Major depressive disorder","unipolar depression",'-,GCST001850,1:217027541
rs9601248-<b>C</b>,"2 x 10-6","(remission - 12 weeks)",0.498,1.3841,'-,[1.25-1.52],LINC01068,"Major depressive disorder","unipolar depression",'-,GCST001850,13:79594869
rs7174755-<b>C</b>,"3 x 10-7","(% improvement - SSRI treated - 2 weeks)",0.3690476,'-,"0.2048 unit decrease",[0.13-0.28],ITGA11,"Major depressive disorder","unipolar depression",'-,GCST001850,15:68304789
rs17710780-<b>T</b>,"4 x 10-6","(remission - 12 weeks)",0.86,1.662,'-,[1.45-1.88],"U3, ARHGEF37","Major depressive disorder","unipolar depression",'-,GCST001850,5:149657413
rs10484358-<b>T</b>,"1 x 10-6","(% improvement - SSRI treated - 2 weeks)",0.0827112,'-,"0.4258 unit decrease",[0.25-0.6],GMPR,"Major depressive disorder","unipolar depression",'-,GCST001850,6:16255812
rs1673101-<b>A</b>,"4 x 10-6","(% improvement - SSRI treated - 2 weeks)",0.3312154,'-,"0.1877 unit decrease",[0.11-0.27],LINC02144,"Major depressive disorder","unipolar depression",'-,GCST001850,5:87738535
rs7174755-<b>T</b>,"9 x 10-7","(% improvement - 2 weeks)",0.63,1.168,'-,[1.11-1.23],ITGA11,"Major depressive disorder","unipolar depression",'-,GCST001850,15:68304789
rs604222-<b>A</b>,"7 x 10-6","(% improvement - SSRI treated - 2 weeks)",0.1915251,'-,"0.2173 unit increase",[0.12-0.31],"LINC02038, LINC02026","Major depressive disorder","unipolar depression",'-,GCST001850,3:193865921
